"5 _ 1",,,,,"5_ 2",,,,,"5_ 3",,,,,"5 _ 4",,,,,"5_ 5",,,,,"5 _ 6",,,,,"5 _ 7",,,,
"时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规"
"sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm"
"0","10.33942","0","0","0","0","10.02948","0","0","0","0","10.12484","0","0","0","0","10.45068","0","0","0","0","10.33942","0","0","0","0","10.01358","0","0","0","0","10.06126","0","0","0"
"0.01","10.78447","0.0008125","0","0","0.01","10.59373","0.00084375","0","0","0.01","10.80036","0.0008375","0","0","0.01","11.06262","0.00083125","0","0","0.01","10.80831","0.00084375","0","0","0.01","10.66526","0.0008375","0","0","0.01","10.56989","0.00083125","0","0"
"0.02","11.25336","0.0016375","0","0","0.02","11.1262","0.001675","0","0","0.02","11.4282","0.001675","0","0","0.02","11.66662","0.001675","0","0","0.02","11.20567","0.001675","0","0","0.02","11.31694","0.00166875","0","0","0.02","11.07852","0.00165","0","0"
"0.03","11.82556","0.0024875","0","0","0.03","11.73814","0.0025125","0","0","0.03","12.07193","0.00251875","0.001","0","0.03","12.24677","0.002525","0","0","0.03","11.65072","0.00249375","0","0","0.03","11.97656","0.00250625","0.001","0","0.03","11.61893","0.0024625","0","0"
"0.04","12.51698","0.003325","0","0","0.04","12.42161","0.00335625","0","0","0.04","12.76334","0.00335625","0.001","0","0.04","12.81102","0.00335625","0.001","0","0.04","12.23087","0.0033","0","0","0.04","12.69182","0.00335","0.001","0","0.04","12.18319","0.00328125","0","0"
"0.05","13.27991","0.0041625","0.001","0","0.05","13.12097","0.0042","0","0","0.05","13.43886","0.0042","0.002","0","0.05","13.39118","0.00418125","0.001","0","0.05","12.90639","0.00413125","0","0","0.05","13.41502","0.0041875","0.001","0","0.05","12.77129","0.004125","0.001","0"
"0.06","14.01107","0.005","0.001","0","0.06","13.77265","0.00503125","0.001","0","0.06","14.0508","0.00503125","0.002","0","0.06","13.93954","0.00498125","0.001","0","0.06","13.51833","0.00496875","0.001","0","0.06","14.09848","0.00500625","0.002","0","0.06","13.41502","0.004975","0.001","0"
"0.07","14.60711","0.0058375","0.002","0","0.07","14.40048","0.00585","0.001","0","0.07","14.59122","0.00585","0.002","0","0.07","14.54353","0.00580625","0.002","0","0.07","14.00312","0.00581875","0.001","0","0.07","14.75016","0.0058125","0.002","0.001","0.07","14.07464","0.00580625","0.001","0"
"0.08","15.06011","0.006675","0.002","0","0.08","15.02832","0.00666875","0.002","0","0.08","15.10779","0.0066625","0.002","0","0.08","15.17137","0.00665","0.002","0","0.08","14.43227","0.00665","0.001","0","0.08","15.3621","0.0066375","0.003","0.001","0.08","14.75016","0.00665","0.002","0"
"0.09","15.529","0.00750625","0.002","0","0.09","15.62436","0.00749375","0.002","0","0.09","15.61642","0.0074875","0.002","0","0.09","15.80715","0.00749375","0.003","0","0.09","14.9409","0.00749375","0.001","0","0.09","15.9661","0.00748125","0.003","0.001","0.09","15.47337","0.0074875","0.002","0"
"0.1","16.12504","0.008324999","0.003","0","0.1","16.2522","0.00834375","0.002","0","0.1","16.15683","0.00834375","0.003","0","0.1","16.43499","0.008324999","0.003","0","0.1","15.50515","0.008331249","0.001","0","0.1","16.57009","0.008331249","0.004","0.001","0.1","16.29194","0.0083375","0.003","0"
"0.11","16.87209","0.00914375","0.003","0","0.11","16.94361","0.0091875","0.002","0","0.11","16.74493","0.00918125","0.003","0","0.11","17.07077","0.0091625","0.003","0","0.11","16.05352","0.00918125","0.002","0","0.11","17.16614","0.0091625","0.004","0.001","0.11","17.11051","0.009175","0.003","0"
"0.12","17.69861","0.00996875","0.003","0","0.12","17.67476","0.0100125","0.003","0","0.12","17.34892","0.0100125","0.003","0","0.12","17.73834","0.01000625","0.004","0","0.12","16.53036","0.01001875","0.002","0","0.12","17.78603","0.01","0.004","0.001","0.12","17.84166","0.01","0.004","0"
"0.13","18.51718","0.010825","0.004","0","0.13","18.35823","0.01085","0.003","0","0.13","17.96087","0.01085","0.003","0","0.13","18.41386","0.01084375","0.004","0","0.13","16.9913","0.0108375","0.002","0","0.13","18.46949","0.01084375","0.005","0.001","0.13","18.50923","0.01080625","0.004","0.001"
"0.14","19.20859","0.01166875","0.004","0","0.14","18.98607","0.0116875","0.004","0","0.14","18.56486","0.0116875","0.004","0","0.14","19.08143","0.0116875","0.004","0","0.14","17.46813","0.01165","0.002","0","0.14","19.25627","0.0116875","0.005","0.001","0.14","19.14501","0.011625","0.005","0.001"
"0.15","19.66158","0.0125","0.004","0","0.15","19.59006","0.012525","0.004","0","0.15","19.21654","0.01253125","0.004","0","0.15","19.80464","0.01250625","0.005","0","0.15","17.98471","0.01246875","0.003","0","0.15","20.05895","0.01251875","0.006","0.001","0.15","19.78079","0.01246875","0.005","0.001"
"0.16","20.051","0.0133375","0.005","0","0.16","20.2179","0.01335625","0.005","0","0.16","19.9159","0.01335625","0.004","0","0.16","20.52784","0.0133125","0.005","0","0.16","18.50923","0.0133125","0.003","0","0.16","20.80599","0.0133375","0.006","0.001","0.16","20.44837","0.0133125","0.006","0.001"
"0.17","20.54373","0.014175","0.005","0","0.17","20.86957","0.01418125","0.005","0","0.17","20.66294","0.01418125","0.005","0","0.17","21.14773","0.01414375","0.006","0","0.17","18.98607","0.01415625","0.003","0","0.17","21.50536","0.01415625","0.006","0.001","0.17","21.08415","0.01414375","0.006","0.001"
"0.18","21.2272","0.015025","0.005","0","0.18","21.55304","0.01499375","0.006","0","0.18","21.40999","0.015","0.005","0","0.18","21.62457","0.0149875","0.006","0","0.18","19.4788","0.0149875","0.003","0","0.18","22.18882","0.01498125","0.007","0.001","0.18","21.69609","0.014975","0.006","0.001"
"0.19","21.99809","0.01585625","0.006","0","0.19","22.26035","0.01581875","0.006","0","0.19","22.18088","0.015825","0.006","0","0.19","22.08551","0.01583125","0.006","0","0.19","20.01127","0.01581875","0.004","0","0.19","22.88024","0.01583125","0.007","0.001","0.19","22.27624","0.0158125","0.007","0.001"
"0.2","22.76897","0.016675","0.006","0","0.2","22.99944","0.0166625","0.007","0","0.2","22.95176","0.016675","0.007","0","0.2","22.58619","0.0166625","0.007","0","0.2","20.504","0.01665625","0.004","0","0.2","23.51602","0.016675","0.008","0.001","0.2","22.81666","0.0166625","0.007","0.001"
"0.21","23.47628","0.01748125","0.007","0","0.21","23.68291","0.01750625","0.007","0","0.21","23.65112","0.0175125","0.007","0","0.21","23.1425","0.01749375","0.007","0","0.21","20.9252","0.0175","0.004","0","0.21","24.12796","0.01750625","0.008","0.001","0.21","23.33323","0.0175","0.008","0.001"
"0.22","24.05643","0.01830625","0.007","0","0.22","24.35843","0.01834375","0.008","0","0.22","24.3028","0.01835","0.008","0","0.22","23.74649","0.0183375","0.008","0","0.22","21.37025","0.0183375","0.004","0","0.22","24.77169","0.0183375","0.009000001","0.001","0.22","23.91338","0.01831875","0.008","0.001"
"0.23","24.54917","0.01915625","0.008","0","0.23","25.0419","0.01918125","0.008","0","0.23","24.94653","0.0191875","0.008","0","0.23","24.38227","0.01918125","0.008","0","0.23","21.91067","0.0191625","0.005","0","0.23","25.43131","0.019175","0.009000001","0.001","0.23","24.59685","0.01913125","0.009000001","0.001"
"0.24","25.08163","0.01999375","0.008","0","0.24","25.73331","0.020025","0.009000001","0","0.24","25.59821","0.020025","0.008","0","0.24","25.0419","0.0200125","0.008","0","0.24","22.46698","0.019975","0.005","0","0.24","26.05915","0.02001875","0.009000001","0.001","0.24","25.35979","0.01995625","0.009000001","0.001"
"0.25","25.71742","0.020825","0.009000001","0","0.25","26.40883","0.02086875","0.009000001","0","0.25","26.22604","0.02086875","0.009000001","0","0.25","25.70947","0.02083125","0.009000001","0","0.25","23.00739","0.0208","0.005","0","0.25","26.67109","0.02085","0.01","0.001","0.25","26.13068","0.0208","0.009000001","0.001"
"0.26","26.36115","0.02166875","0.009000001","0","0.26","27.06846","0.0217","0.009000001","0.001","0.26","26.83004","0.02170625","0.009000001","0.001","0.26","26.38499","0.02165","0.009000001","0","0.26","23.51602","0.02164375","0.005","0","0.26","27.28303","0.02168125","0.01","0.001","0.26","26.86183","0.02164375","0.01","0.001"
"0.27","26.97309","0.02250625","0.009000001","0","0.27","27.72013","0.0225125","0.009000001","0.001","0.27","27.41814","0.02253125","0.009000001","0.001","0.27","27.06051","0.022475","0.01","0","0.27","23.97696","0.0224875","0.005","0","0.27","27.92676","0.0224875","0.01","0.001","0.27","27.55324","0.022475","0.01","0.001"
"0.28","27.60092","0.02335","0.01","0","0.28","28.32413","0.023325","0.01","0.001","0.28","27.99829","0.02334375","0.01","0.001","0.28","27.75192","0.023325","0.01","0","0.28","24.40611","0.02331875","0.006","0","0.28","28.60228","0.02330625","0.011","0.001","0.28","28.22876","0.02331875","0.011","0.001"
"0.29","28.30823","0.0241875","0.01","0","0.29","28.92017","0.02415","0.01","0.001","0.29","28.58639","0.02416875","0.01","0.001","0.29","28.49102","0.0241625","0.01","0","0.29","24.85116","0.02415625","0.006","0","0.29","29.31754","0.02415","0.011","0.001","0.29","28.91223","0.02415","0.012","0.001"
"0.3","29.07117","0.0250125","0.011","0","0.3","29.5639","0.02499375","0.011","0.001","0.3","29.17449","0.0250125","0.01","0.001","0.3","29.24601","0.02499375","0.011","0.001","0.3","25.34389","0.025","0.006","0","0.3","30.05663","0.02499375","0.012","0.001","0.3","29.59569","0.02499375","0.012","0.001"
"0.31","29.77848","0.02581875","0.011","0","0.31","30.22353","0.0258375","0.011","0.001","0.31","29.80232","0.0258625","0.01","0.001","0.31","29.98511","0.0258375","0.011","0.001","0.31","25.90021","0.0258375","0.006","0","0.31","30.756","0.02583125","0.012","0.001","0.31","30.26327","0.025825","0.012","0.001"
"0.32","30.38247","0.02665","0.011","0","0.32","30.88315","0.02666875","0.011","0.001","0.32","30.46195","0.0266875","0.01","0.001","0.32","30.66063","0.02668125","0.012","0.001","0.32","26.46446","0.02666875","0.007","0","0.32","31.41562","0.02666875","0.012","0.001","0.32","30.91494","0.02665","0.013","0.001"
"0.33","30.8911","0.02749375","0.012","0","0.33","31.51099","0.0275125","0.012","0.001","0.33","31.14541","0.027525","0.011","0.001","0.33","31.23283","0.027525","0.012","0.001","0.33","27.02077","0.02749375","0.007","0","0.33","32.00372","0.02750625","0.013","0.001","0.33","31.55867","0.0274625","0.013","0.001"
"0.34","31.36794","0.0283375","0.012","0","0.34","32.14677","0.02835","0.012","0.001","0.34","31.86067","0.02835625","0.011","0.001","0.34","31.79709","0.02835625","0.013","0.001","0.34","27.5135","0.02830625","0.007","0","0.34","32.59182","0.02834375","0.013","0.001","0.34","32.21035","0.02828125","0.014","0.001"
"0.35","31.94014","0.02916875","0.012","0","0.35","32.78255","0.0292","0.013","0.001","0.35","32.61566","0.02920625","0.011","0.001","0.35","32.37724","0.029175","0.013","0.001","0.35","27.97445","0.029125","0.007","0","0.35","33.2276","0.0291875","0.014","0.001","0.35","32.84613","0.02913125","0.014","0.001"
"0.36","32.66335","0.03","0.013","0","0.36","33.43423","0.030025","0.013","0.001","0.36","33.40244","0.0300375","0.012","0.001","0.36","32.9415","0.0299875","0.013","0.001","0.36","28.47513","0.029975","0.008","0","0.36","33.92696","0.03000625","0.014","0.001","0.36","33.48191","0.029975","0.015","0.001"
"0.37","33.42628","0.0308375","0.013","0","0.37","34.1018","0.03084375","0.014","0.001","0.37","34.17333","0.03085625","0.012","0.001","0.37","33.48191","0.03081875","0.014","0.001","0.37","29.04733","0.03081875","0.008","0","0.37","34.67401","0.03081875","0.015","0.001","0.37","34.15744","0.0308125","0.015","0.001"
"0.38","34.10975","0.0316875","0.013","0","0.38","34.76937","0.03165625","0.014","0.001","0.38","34.94422","0.0316625","0.013","0.001","0.38","34.04617","0.0316625","0.014","0.001","0.38","29.61159","0.03165","0.008","0","0.38","35.38926","0.03164375","0.015","0.001","0.38","34.8568","0.03165","0.016","0.001"
"0.39","34.67401","0.03251875","0.014","0","0.39","35.46079","0.032475","0.014","0.001","0.39","35.69921","0.03249375","0.013","0.001","0.39","34.64222","0.0325125","0.014","0.001","0.39","30.10432","0.0324875","0.008","0","0.39","36.08863","0.03249375","0.015","0.002","0.39","35.55616","0.0324875","0.016","0.001"
"0.4","35.19058","0.0333375","0.014","0","0.4","36.14426","0.03331875","0.015","0.001","0.4","36.4383","0.0333375","0.013","0.001","0.4","35.20648","0.03334375","0.015","0.001","0.4","30.54937","0.033325","0.009000001","0","0.4","36.78004","0.0333375","0.016","0.002","0.4","36.25552","0.03333125","0.016","0.001"
"0.41","35.72305","0.03415","0.015","0","0.41","36.85951","0.0341625","0.015","0.001","0.41","37.08204","0.03418125","0.014","0.001","0.41","35.72305","0.034175","0.015","0.001","0.41","31.01826","0.034175","0.009000001","0","0.41","37.4794","0.03416875","0.017","0.002","0.41","36.91514","0.03416875","0.017","0.001"
"0.42","36.31115","0.034975","0.015","0","0.42","37.56682","0.035","0.016","0.001","0.42","37.68603","0.0350125","0.014","0.001","0.42","36.27936","0.0350125","0.015","0.001","0.42","31.51099","0.03500625","0.009000001","0","0.42","38.17081","0.03500625","0.017","0.002","0.42","37.52708","0.03498125","0.017","0.001"
"0.43","36.97872","0.035825","0.015","0","0.43","38.26618","0.03584375","0.016","0.001","0.43","38.27413","0.03585625","0.014","0.001","0.43","36.9072","0.03585625","0.016","0.001","0.43","32.02756","0.035825","0.009000001","0","0.43","38.85428","0.03585","0.017","0.002","0.43","38.14697","0.03579375","0.018","0.001"
"0.44","37.67808","0.0366625","0.016","0","0.44","38.9417","0.03668125","0.017","0.001","0.44","38.87017","0.0367","0.015","0.001","0.44","37.56682","0.03668125","0.016","0.001","0.44","32.54414","0.0366375","0.01","0","0.44","39.5298","0.03669375","0.018","0.002","0.44","38.77481","0.0366125","0.018","0.001"
"0.45","38.34565","0.0375","0.016","0.001","0.45","39.56954","0.037525","0.017","0.001","0.45","39.46622","0.03754375","0.015","0.001","0.45","38.27413","0.0375","0.016","0.001","0.45","33.06071","0.03745625","0.01","0","0.45","40.18943","0.037525","0.018","0.002","0.45","39.41059","0.0374625","0.019","0.001"
"0.46","38.99733","0.0383375","0.017","0.001","0.46","40.20532","0.03835625","0.018","0.001","0.46","40.07022","0.038375","0.015","0.001","0.46","39.03707","0.0383125","0.017","0.001","0.46","33.60112","0.0383","0.01","0","0.46","40.79342","0.0383375","0.019","0.002","0.46","40.03843","0.0383125","0.019","0.001"
"0.47","39.61722","0.03918125","0.017","0.001","0.47","40.88084","0.039175","0.018","0.001","0.47","40.68216","0.0391875","0.016","0.001","0.47","39.83974","0.03914375","0.017","0.001","0.47","34.17333","0.03915625","0.01","0","0.47","41.34973","0.03915","0.019","0.002","0.47","40.67421","0.03914375","0.02","0.001"
"0.48","40.14174","0.040025","0.018","0.001","0.48","41.58815","0.0399875","0.018","0.001","0.48","41.30204","0.04","0.016","0.001","0.48","40.65831","0.03999375","0.018","0.001","0.48","34.6899","0.03998125","0.01","0","0.48","41.90604","0.03996875","0.019","0.002","0.48","41.37357","0.0399875","0.02","0.002"
"0.49","40.61063","0.0408625","0.018","0.001","0.49","42.27161","0.04081875","0.019","0.001","0.49","41.87425","0.040825","0.016","0.001","0.49","41.4451","0.04083125","0.019","0.001","0.49","35.16674","0.040825","0.011","0","0.49","42.52593","0.0408125","0.02","0.002","0.49","42.1524","0.040825","0.021","0.002"
"0.5","41.1431","0.04168125","0.018","0.001","0.5","42.93919","0.041675","0.019","0.001","0.5","42.47029","0.04166875","0.016","0.001","0.5","42.10472","0.04166875","0.019","0.001","0.5","35.67537","0.04166875","0.011","0.001","0.5","43.24118","0.04165625","0.02","0.002","0.5","42.93919","0.04166875","0.021","0.002"
"0.51","41.81862","0.04249375","0.019","0.001","0.51","43.59881","0.04251875","0.02","0.001","0.51","43.10608","0.0425125","0.016","0.001","0.51","42.64514","0.04250625","0.02","0.001","0.51","36.21578","0.0425125","0.011","0.001","0.51","43.98823","0.0425","0.02","0.002","0.51","43.66239","0.0425","0.022","0.002"
"0.52","42.6213","0.04331875","0.019","0.001","0.52","44.25049","0.04334375","0.02","0.001","0.52","43.78955","0.04335","0.017","0.001","0.52","43.15376","0.04335","0.02","0.001","0.52","36.74825","0.04334375","0.011","0.001","0.52","44.71938","0.0433375","0.021","0.002","0.52","44.31407","0.04331875","0.022","0.002"
"0.53","43.40808","0.04416875","0.019","0.001","0.53","44.87832","0.044175","0.02","0.001","0.53","44.51275","0.0441875","0.017","0.001","0.53","43.68623","0.0441875","0.021","0.001","0.53","37.24098","0.0441625","0.012","0.001","0.53","45.45848","0.04418125","0.021","0.002","0.53","44.92601","0.04413125","0.023","0.002"
"0.54","44.05975","0.0450125","0.02","0.001","0.54","45.51411","0.0450125","0.021","0.001","0.54","45.228","0.045025","0.018","0.001","0.54","44.26638","0.04501875","0.021","0.001","0.54","37.67808","0.044975","0.012","0.001","0.54","46.18962","0.045025","0.022","0.002","0.54","45.53","0.04495625","0.023","0.002"
"0.55","44.60017","0.04584375","0.02","0.001","0.55","46.18962","0.04585625","0.021","0.001","0.55","45.92736","0.04586875","0.018","0.001","0.55","44.85448","0.0458375","0.021","0.001","0.55","38.10723","0.0458","0.012","0.001","0.55","46.93667","0.0458625","0.022","0.002","0.55","46.12605","0.0458","0.024","0.002"
"0.56","45.13264","0.04668125","0.021","0.001","0.56","46.87309","0.04668125","0.022","0.001","0.56","46.63467","0.0467","0.019","0.001","0.56","45.41874","0.04665","0.021","0.001","0.56","38.57613","0.04664375","0.012","0.001","0.56","47.61219","0.04668125","0.023","0.002","0.56","46.75388","0.04664375","0.024","0.002"
"0.57","45.72074","0.04751875","0.021","0.001","0.57","47.56451","0.0475","0.022","0.001","0.57","47.38172","0.04751875","0.019","0.001","0.57","45.91147","0.047475","0.022","0.001","0.57","39.06091","0.0474875","0.013","0.001","0.57","48.21618","0.04749375","0.023","0.002","0.57","47.40556","0.047475","0.024","0.002"
"0.58","46.35652","0.0483625","0.021","0.001","0.58","48.24002","0.04831875","0.023","0.001","0.58","48.11287","0.048325","0.02","0.002","0.58","46.38036","0.048325","0.022","0.001","0.58","39.55364","0.048325","0.013","0.001","0.58","48.80428","0.0483125","0.024","0.002","0.58","48.11287","0.0483125","0.025","0.002"
"0.59","47.02409","0.0491875","0.022","0.001","0.59","48.87581","0.04915","0.023","0.001","0.59","48.83607","0.04915","0.02","0.002","0.59","46.91283","0.04916875","0.022","0.001","0.59","40.08611","0.04915625","0.013","0.001","0.59","49.41623","0.04915625","0.024","0.002","0.59","48.85197","0.04915","0.025","0.002"
"0.6","47.7155","0.05000625","0.022","0.001","0.6","49.4798","0.04999375","0.024","0.001","0.6","49.55928","0.05","0.021","0.002","0.6","47.52477","0.05","0.023","0.001","0.6","40.67421","0.04999375","0.013","0.001","0.6","50.05201","0.05000625","0.025","0.002","0.6","49.51159","0.04999375","0.026","0.002"
"0.61","48.40692","0.05081875","0.022","0.001","0.61","50.09969","0.0508375","0.024","0.001","0.61","50.25069","0.05084375","0.021","0.002","0.61","48.28771","0.05083125","0.023","0.001","0.61","41.28615","0.0508375","0.014","0.001","0.61","50.74342","0.05083125","0.025","0.002","0.61","50.13148","0.050825","0.026","0.002"
"0.62","49.0427","0.05164375","0.023","0.001","0.62","50.76726","0.05166875","0.024","0.001","0.62","50.83879","0.051675","0.021","0.002","0.62","49.13012","0.051675","0.023","0.001","0.62","41.8663","0.05166875","0.014","0.001","0.62","51.42689","0.05166875","0.026","0.002","0.62","50.7911","0.05165","0.027","0.002"
"0.63","49.6308","0.0525","0.024","0.001","0.63","51.41894","0.0525125","0.025","0.001","0.63","51.3951","0.05251875","0.022","0.002","0.63","49.95664","0.05251875","0.024","0.001","0.63","42.40672","0.0524875","0.014","0.001","0.63","52.05472","0.05250625","0.026","0.002","0.63","51.52225","0.0524625","0.027","0.002"
"0.64","50.17916","0.0533375","0.024","0.001","0.64","52.03883","0.05335","0.025","0.001","0.64","51.9673","0.05335625","0.022","0.002","0.64","50.69574","0.05335625","0.024","0.001","0.64","42.92329","0.05330625","0.014","0.001","0.64","52.65872","0.05335","0.027","0.002","0.64","52.24546","0.05328125","0.028","0.002"
"0.65","50.70369","0.054175","0.024","0.001","0.65","52.7064","0.05419375","0.025","0.002","0.65","52.5713","0.0542","0.022","0.002","0.65","51.35536","0.054175","0.025","0.001","0.65","43.43987","0.05411875","0.015","0.001","0.65","53.31039","0.05418125","0.027","0.002","0.65","52.94482","0.054125","0.028","0.002"
"0.66","51.28384","0.0550125","0.025","0.001","0.66","53.40576","0.055025","0.026","0.002","0.66","53.1594","0.05503125","0.023","0.002","0.66","51.99115","0.05498125","0.025","0.002","0.66","43.97233","0.05496875","0.015","0.001","0.66","54.0177","0.05500625","0.027","0.002","0.66","53.66802","0.05496875","0.029","0.002"
"0.67","51.88783","0.05585","0.025","0.001","0.67","54.08923","0.05585625","0.026","0.002","0.67","53.77929","0.05585","0.023","0.002","0.67","52.61898","0.0558","0.026","0.002","0.67","44.48096","0.0558125","0.015","0.001","0.67","54.76475","0.05581875","0.028","0.002","0.67","54.37533","0.0558","0.029","0.002"
"0.68","52.47593","0.05669375","0.026","0.001","0.68","54.78859","0.0566625","0.027","0.002","0.68","54.41507","0.0566625","0.023","0.002","0.68","53.22297","0.05665","0.027","0.002","0.68","44.94985","0.05665","0.015","0.001","0.68","55.47206","0.05665","0.028","0.002","0.68","55.06675","0.05664375","0.03","0.002"
"0.69","53.03224","0.057525","0.026","0.001","0.69","55.53563","0.05749375","0.027","0.002","0.69","55.0429","0.0575","0.023","0.002","0.69","53.85081","0.05749375","0.027","0.002","0.69","45.379","0.0574875","0.015","0.001","0.69","56.13963","0.05749375","0.029","0.002","0.69","55.71842","0.0574875","0.03","0.002"
"0.7","53.57265","0.0583375","0.026","0.001","0.7","56.28268","0.0583375","0.028","0.002","0.7","55.69458","0.05835","0.024","0.002","0.7","54.46275","0.05831875","0.027","0.002","0.7","45.832","0.05833125","0.016","0.001","0.7","56.75157","0.0583375","0.029","0.002","0.7","56.33036","0.0583375","0.031","0.002"
"0.71","54.13691","0.05915","0.027","0.001","0.71","56.98204","0.05918125","0.028","0.002","0.71","56.37805","0.0591875","0.024","0.002","0.71","55.07469","0.0591625","0.028","0.002","0.71","46.33268","0.059175","0.016","0.001","0.71","57.38735","0.05916875","0.029","0.002","0.71","56.93436","0.059175","0.031","0.002"
"0.72","54.74885","0.05998125","0.027","0.001","0.72","57.58603","0.0600125","0.029","0.002","0.72","57.10125","0.06001875","0.025","0.002","0.72","55.67868","0.0600125","0.028","0.002","0.72","46.91283","0.06001875","0.016","0.001","0.72","58.07877","0.06000625","0.03","0.002","0.72","57.52246","0.05999375","0.031","0.002"
"0.73","55.37669","0.060825","0.027","0.001","0.73","58.15029","0.06085","0.029","0.002","0.73","57.85624","0.06085","0.025","0.002","0.73","56.29063","0.06085","0.029","0.002","0.73","47.52477","0.0608375","0.017","0.001","0.73","58.78608","0.0608375","0.03","0.003","0.73","58.17413","0.06080625","0.032","0.002"
"0.74","56.02042","0.06166875","0.028","0.001","0.74","58.7225","0.0616875","0.03","0.002","0.74","58.64302","0.0616875","0.026","0.002","0.74","56.91051","0.0616875","0.029","0.002","0.74","48.11287","0.06165","0.017","0.001","0.74","59.45365","0.061675","0.031","0.003","0.74","58.88144","0.06163125","0.032","0.002"
"0.75","56.70388","0.0625","0.028","0.001","0.75","59.35033","0.0625375","0.03","0.002","0.75","59.39801","0.062525","0.026","0.002","0.75","57.56219","0.0625","0.029","0.002","0.75","48.66123","0.06246875","0.017","0.001","0.75","60.08148","0.0625125","0.031","0.003","0.75","59.5808","0.062475","0.033","0.002"
"0.76","57.38735","0.0633375","0.028","0.001","0.76","59.96227","0.06336875","0.031","0.002","0.76","60.08148","0.06335","0.027","0.002","0.76","58.24566","0.06331875","0.03","0.002","0.76","49.11423","0.06331875","0.017","0.001","0.76","60.74905","0.0633375","0.032","0.003","0.76","60.22453","0.06331875","0.033","0.002"
"0.77","58.05492","0.06417499","0.029","0.001","0.77","60.57421","0.06418125","0.031","0.002","0.77","60.74905","0.06418125","0.027","0.002","0.77","58.97681","0.06415","0.03","0.002","0.77","49.53543","0.0641625","0.018","0.001","0.77","61.4961","0.06415","0.032","0.003","0.77","60.87621","0.06415","0.034","0.002"
"0.78","58.69865","0.065025","0.029","0.001","0.78","61.20205","0.06499375","0.032","0.002","0.78","61.44047","0.06499375","0.028","0.002","0.78","59.66027","0.06499375","0.03","0.002","0.78","49.98048","0.06499375","0.018","0.001","0.78","62.25109","0.06496875","0.033","0.003","0.78","61.55173","0.0649875","0.034","0.002"
"0.79","59.35033","0.06585","0.03","0.001","0.79","61.81399","0.0658125","0.032","0.002","0.79","62.16367","0.06581875","0.028","0.002","0.79","60.28811","0.0658375","0.031","0.002","0.79","50.46527","0.065825","0.018","0.001","0.79","62.97429","0.06581875","0.033","0.003","0.79","62.21135","0.065825","0.035","0.002"
"0.8","59.96227","0.066675","0.03","0.001","0.8","62.41798","0.0666625","0.032","0.002","0.8","62.83124","0.06666875","0.028","0.002","0.8","60.82853","0.06666875","0.031","0.002","0.8","50.958","0.0666625","0.018","0.001","0.8","63.65776","0.0666625","0.034","0.003","0.8","62.85508","0.0666625","0.035","0.002"
"0.81","60.59806","0.06748125","0.031","0.001","0.81","63.02993","0.0675","0.033","0.002","0.81","63.41934","0.06750625","0.029","0.002","0.81","61.36894","0.06750625","0.032","0.002","0.81","51.49841","0.06750625","0.019","0.001","0.81","64.34917","0.0675","0.034","0.003","0.81","63.46703","0.0675","0.035","0.002"
"0.82","61.29742","0.06830624","0.031","0.001","0.82","63.6975","0.0683375","0.033","0.002","0.82","63.95181","0.06834375","0.029","0.002","0.82","61.97293","0.0683375","0.032","0.002","0.82","52.03088","0.0683375","0.019","0.001","0.82","65.0088","0.06833125","0.035","0.003","0.82","64.10281","0.06831875","0.036","0.002"
"0.83","61.99678","0.06915","0.031","0.001","0.83","64.39686","0.06918125","0.033","0.002","0.83","64.47633","0.06918125","0.029","0.002","0.83","62.66435","0.06918125","0.033","0.002","0.83","52.52361","0.0691625","0.019","0.001","0.83","65.68432","0.06916875","0.035","0.003","0.83","64.77038","0.06913125","0.036","0.002"
"0.84","62.60872","0.06999375","0.032","0.001","0.84","65.07238","0.070025","0.034","0.002","0.84","65.07238","0.070025","0.03","0.002","0.84","63.41934","0.07000625","0.033","0.002","0.84","53.0084","0.069975","0.019","0.001","0.84","66.35984","0.07001875","0.035","0.003","0.84","65.45385","0.06995625","0.037","0.002"
"0.85","63.18092","0.070825","0.032","0.001","0.85","65.69227","0.0708625","0.034","0.002","0.85","65.73995","0.07086875","0.03","0.002","0.85","64.17433","0.070825","0.033","0.002","0.85","53.53292","0.07079375","0.02","0.001","0.85","67.0592","0.07085625","0.036","0.003","0.85","66.13731","0.0708","0.037","0.003"
"0.86","63.76902","0.07166875","0.033","0.001","0.86","66.31216","0.07169375","0.034","0.002","0.86","66.48699","0.07170625","0.03","0.002","0.86","64.89754","0.07164375","0.034","0.002","0.86","54.08128","0.07164375","0.02","0.001","0.86","67.7824","0.071675","0.036","0.003","0.86","66.83668","0.07164375","0.038","0.003"
