"2 _ 1",,,,,"2 _ 2",,,,,"2 _ 3",,,,,"2 _ 4",,,,,"2 _ 5",,,,,"2 _ 6",,,,,"2 _ 7",,,,
"时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规"
"sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm"
,,,,,,,,,,,,,,,"362.18","3293.451","25.00031","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.19","3293.443","25.00112","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.2","3293.371","25.00194","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.21","3293.323","25.00276","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.22","3293.323","25.0036","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.23","3293.363","25.00445","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.24","3293.427","25.00528","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.25","3293.451","25.00612","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.26","3293.419","25.00696","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.27","3293.339","25.0078","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.28","3293.3","25.00864","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.29","3293.3","25.00947","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.3","3293.316","25.01028","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.31","3293.323","25.0111","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.32","3293.347","25.01194","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.33","3293.339","25.01279","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.34","3293.3","25.01362","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.35","3293.276","25.01446","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.36","3293.292","25.01529","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.37","3293.3","25.01614","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.38","3293.316","25.01697","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.39","3293.323","25.01779","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.4","3293.316","25.01861","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.41","3293.292","25.01942","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.42","3293.244","25.02026","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.43","3293.204","25.02111","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.44","3293.18","25.02195","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.45","3293.149","25.02279","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.46","3293.085","25.02363","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.47","3293.061","25.02447","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.48","3293.085","25.0253","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.49","3293.117","25.02612","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.5","3293.149","25.02694","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.51","3293.157","25.02776","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.52","3293.173","25.02861","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.53","3293.133","25.02945","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.54","3293.061","25.03028","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.55","3292.998","25.03112","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.56","3292.95","25.03196","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.57","3292.918","25.0328","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.58","3292.894","25.03364","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.59","3292.847","25.03447","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.6","3292.807","25.03528","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.61","3292.807","25.03609","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.62","3292.831","25.03694","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.63","3292.847","25.03778","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.64","3292.855","25.0386","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.65","3292.902","25.03945","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.66","3292.966","25.04029","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.67","3292.99","25.04113","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.68","3292.918","25.04198","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.69","3292.799","25.0428","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.7","3292.735","25.04361","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.71","3292.775","25.04443","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.72","3292.855","25.04528","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.73","3292.926","25.04612","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.74","3292.926","25.04695","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.75","3292.847","25.04778","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.76","3292.743","25.04862","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.77","3292.712","25.04946","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.78","3292.735","25.05029","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.79","3292.799","25.05112","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.8","3292.871","25.05194","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.81","3292.878","25.05276","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.82","3292.871","25.0536","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.83","3292.918","25.05444","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.84","3292.998","25.05528","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.85","3293.045","25.05612","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.86","3292.998","25.05696","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.87","3292.894","25.05781","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.88","3292.799","25.05864","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.89","3292.743","25.05947","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.9","3292.735","25.06028","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.91","3292.712","25.0611","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.92","3292.696","25.06194","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.93","3292.719","25.06279","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.94","3292.775","25.06362","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.95","3292.775","25.06446","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.96","3292.712","25.0653","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.97","3292.648","25.06614","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.98","3292.64","25.06698","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"362.99","3292.672","25.0678","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363","3292.688","25.06861","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.01","3292.664","25.06943","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.02","3292.64","25.07027","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.03","3292.616","25.07112","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.04","3292.553","25.07195","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.05","3292.473","25.07279","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.06","3292.41","25.07363","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.07","3292.402","25.07447","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.08","3292.449","25.07531","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.09","3292.529","25.07614","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.1","3292.6","25.07696","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.11","3292.624","25.07777","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.12","3292.569","25.07861","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.13","3292.497","25.07946","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.14","3292.457","25.08029","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.15","3292.473","25.08113","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.16","3292.473","25.08196","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.17","3292.402","25.08281","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.18","3292.274","25.08365","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.19","3292.179","25.08447","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.2","3292.179","25.08529","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.21","3292.29","25.0861","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.22","3292.402","25.08695","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.23","3292.433","25.08779","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.24","3292.426","25.08862","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.25","3292.402","25.08946","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.26","3292.433","25.0903","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.27","3292.473","25.09114","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.28","3292.457","25.09197","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.29","3292.402","25.09279","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.3","3292.362","25.09361","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.31","3292.362","25.09443","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.32","3292.346","25.09527","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.33","3292.346","25.09612","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.34","3292.346","25.09696","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.35","3292.29","25.09779","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.36","3292.203","25.09863","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.37","3292.155","25.09946","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.38","3292.179","25.10029","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.39","3292.195","25.10112","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.4","3292.227","25.10194","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.41","3292.274","25.10275","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.42","3292.243","25.10359","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.43","3292.124","25.10444","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.44","3291.988","25.10528","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.45","3291.925","25.10612","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.46","3291.941","25.10697","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.47","3291.988","25.10781","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.48","3292.052","25.10865","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.49","3292.052","25.10947","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.5","3292.028","25.11028","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.51","3292.012","25.1111","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.52","3292.028","25.11194","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.53","3292.052","25.11279","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.54","3292.004","25.11362","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.55","3291.901","25.11446","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.56","3291.845","25.11529","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.57","3291.877","25.11614","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.58","3291.941","25.11697","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.59","3291.972","25.1178","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.6","3291.965","25.11861","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.61","3291.949","25.11942","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.62","3291.925","25.12027","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.63","3291.917","25.12111","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.64","3291.877","25.12194","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.65","3291.853","25.12279","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.66","3291.829","25.12362","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.67","3291.829","25.12447","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.68","3291.877","25.12531","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.69","3291.949","25.12613","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.7","3292.004","25.12694","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.71","3292.012","25.12776","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.72","3291.965","25.1286","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.73","3291.853","25.12946","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.74","3291.774","25.13029","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.75","3291.758","25.13112","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.76","3291.798","25.13196","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.77","3291.829","25.1328","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.78","3291.869","25.13364","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.79","3291.877","25.13446","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.8","3291.853","25.13527","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.81","3291.798","25.13609","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.82","3291.758","25.13694","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.83","3291.806","25.13779","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.84","3291.917","25.13862","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.85","3291.949","25.13946","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.86","3291.893","25.1403","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.87","3291.806","25.14114","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.88","3291.782","25.14197","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.89","3291.782","25.1428","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.9","3291.758","25.14361","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.91","3291.678","25.14443","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.92","3291.607","25.14528","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.93","3291.615","25.14613","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.94","3291.686","25.14696","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.95","3291.726","25.14779","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.96","3291.71","25.14863","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.97","3291.678","25.14948","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.98","3291.655","25.15031","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"363.99","3291.663","25.15112","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364","3291.678","25.15194","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.01","3291.686","25.15276","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.02","3291.686","25.1536","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.03","3291.678","25.15444","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.04","3291.663","25.15527","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.05","3291.655","25.15612","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.06","3291.615","25.15696","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.07","3291.575","25.1578","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.08","3291.591","25.15864","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.09","3291.591","25.15947","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.1","3291.551","25.16028","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.11","3291.48","25.1611","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.12","3291.432","25.16194","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.13","3291.408","25.16279","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.14","3291.4","25.16362","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.15","3291.4","25.16445","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.16","3291.4","25.16529","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.17","3291.4","25.16613","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.18","3291.376","25.16698","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.19","3291.408","25.1678","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.2","3291.504","25.16861","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.21","3291.567","25.16943","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.22","3291.52","25.17027","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.23","3291.432","25.17112","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.24","3291.4","25.17195","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.25","3291.408","25.17279","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.26","3291.432","25.17362","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.27","3291.448","25.17447","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.28","3291.408","25.1753","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.29","3291.384","25.17612","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.3","3291.4","25.17694","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.31","3291.432","25.17776","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.32","3291.4","25.1786","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.33","3291.313","25.17945","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.34","3291.218","25.18029","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.35","3291.17","25.18112","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.36","3291.17","25.18196","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.37","3291.17","25.1828","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.38","3291.146","25.18364","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.39","3291.13","25.18446","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.4","3291.146","25.18527","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.41","3291.154","25.18609","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.42","3291.146","25.18694","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.43","3291.13","25.18779","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.44","3291.082","25.18862","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.45","3291.051","25.18946","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.46","3291.027","25.1903","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.47","3291.011","25.19115","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.48","3291.011","25.19198","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.49","3291.051","25.19281","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.5","3291.074","25.19361","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.51","3291.059","25.19444","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.52","3291.051","25.19527","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.53","3291.051","25.19612","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.54","3291.106","25.19695","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.55","3291.17","25.19779","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.56","3291.209","25.19862","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.57","3291.209","25.19947","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.58","3291.178","25.2003","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.59","3291.154","25.20112","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.6","3291.13","25.20194","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.61","3291.106","25.20275","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.62","3291.106","25.20359","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.63","3291.122","25.20444","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.64","3291.074","25.20527","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.65","3291.003","25.20611","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.66","3290.955","25.20695","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.67","3290.963","25.2078","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.68","3291.035","25.20865","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.69","3291.082","25.20947","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"364.7","3291.074","25.21028","-.----","-0.404",,,,,,,,,,,,,,,
