"4 _ 1",,,,,"4 _ 2",,,,,"4 _ 3",,,,,"4 _ 4",,,,,"4 _ 5",,,,,"4 _ 6",,,,,"4 _ 7",,,,
"时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规"
"sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm"
"0","10.87189","0","0","0","0","10.63347","0","0","0","0","10.28379","0","0","0","0","10.01358","0","0","0","0","10.68115","0","0","0","0","10.30763","0","0","0","0","10.49836","0","0","0"
"0.01","11.89709","0.00049375","0","0","0.01","11.70635","0.0004875","0","0","0.01","11.38846","0.0005","0","0","0.01","11.13415","0.00049375","0","0","0.01","11.92093","0.00049375","0","0","0.01","11.34078","0.00049375","0","0","0.01","11.54741","0.00050625","0","0"
"0.02","13.00176","0.00098125","0","0","0.02","12.72361","0.0009875","0","0","0.02","12.47724","0.00100625","0","0","0.02","12.23087","0.00098125","0","0","0.02","13.12097","0.00098125","0","0","0.02","12.27856","0.0009875","0","0","0.02","12.67592","0.00100625","0","0"
"0.03","14.18591","0.001475","0","0","0.03","13.74881","0.0014875","0","0","0.03","13.56602","0.0015125","0","0","0.03","13.30376","0.00146875","0","0","0.03","14.28127","0.001475","0.001","0","0.03","13.24813","0.00148125","0","0","0.03","13.78854","0.0015","0.001","0"
"0.04","15.31442","0.0019625","0","0","0.04","14.79785","0.002","0","0","0.04","14.67864","0.0020125","0","0","0.04","14.40048","0.00196875","0","0","0.04","15.40979","0.0019625","0.001","0","0.04","14.32896","0.00196875","0","0","0.04","14.86937","0.00199375","0.001","0"
"0.05","16.35551","0.002475","0.001","0","0.05","15.84689","0.00250625","0","0","0.05","15.77536","0.00250625","0","0","0.05","15.48131","0.002475","0.001","0","0.05","16.5542","0.0024625","0.001","0","0.05","15.44952","0.00245625","0","0","0.05","15.94226","0.0024875","0.001","0"
"0.06","17.34098","0.00298125","0.001","0","0.06","16.83235","0.00300625","0","0","0.06","16.90388","0.00299375","0","0","0.06","16.57804","0.0029875","0.001","0","0.06","17.69861","0.002975","0.001","0","0.06","16.47472","0.00295625","0","0","0.06","16.9754","0.00298125","0.001","0"
"0.07","18.34234","0.00349375","0.001","0","0.07","17.77013","0.0035","0.001","0","0.07","18.06418","0.00348125","0","0","0.07","17.73834","0.00349375","0.001","0","0.07","18.83507","0.00348125","0.002","0","0.07","17.4125","0.0034625","0.001","0","0.07","17.95292","0.00348125","0.001","0"
"0.08","19.39932","0.00399375","0.001","0","0.08","18.76354","0.00400625","0.001","0","0.08","19.16885","0.003975","0.001","0","0.08","18.93044","0.00399375","0.001","0","0.08","20.00332","0.0039875","0.002","0","0.08","18.37412","0.003975","0.001","0","0.08","18.93044","0.0039875","0.001","0"
"0.09","20.504","0.0044875","0.002","0","0.09","19.86822","0.00450625","0.001","0","0.09","20.23379","0.0044875","0.001","0","0.09","20.08279","0.00448125","0.001","0","0.09","21.21925","0.0044875","0.002","0","0.09","19.42317","0.00448125","0.001","0","0.09","19.96358","0.00449375","0.001","0"
"0.1","21.6643","0.00498125","0.002","0","0.1","21.01262","0.00500625","0.001","0","0.1","21.25104","0.005","0.001","0","0.1","21.21925","0.0049875","0.002","0","0.1","22.41135","0.004975","0.002","0","0.1","20.52784","0.00498125","0.001","0","0.1","21.10799","0.005","0.002","0"
"0.11","22.83255","0.00548125","0.002","0","0.11","22.08551","0.0055125","0.001","0","0.11","22.29214","0.00550625","0.001","0","0.11","22.34777","0.00549375","0.002","0","0.11","23.58755","0.00548125","0.003","0","0.11","21.67225","0.005475","0.001","0","0.11","22.30009","0.0055","0.002","0"
"0.12","24.0008","0.00598125","0.002","0","0.12","23.08687","0.0060125","0.001","0","0.12","23.30144","0.00600625","0.001","0","0.12","23.46039","0.00599375","0.002","0","0.12","24.79553","0.00598125","0.003","0","0.12","22.76897","0.005975","0.001","0","0.12","23.44449","0.00599375","0.002","0"
"0.13","25.16905","0.00648125","0.003","0","0.13","24.04849","0.00651875","0.001","0","0.13","24.31075","0.00650625","0.001","0","0.13","24.51738","0.00649375","0.002","0","0.13","26.01147","0.0064875","0.003","0","0.13","23.81007","0.006475","0.002","0","0.13","24.50943","0.00649375","0.002","0"
"0.14","26.31346","0.00698125","0.003","0","0.14","25.01011","0.00701875","0.001","0","0.14","25.33595","0.00699375","0.001","0","0.14","25.6141","0.007","0.003","0","0.14","27.21945","0.00699375","0.003","0","0.14","24.80348","0.00698125","0.002","0","0.14","25.55052","0.007","0.002","0"
"0.15","27.41814","0.0074875","0.003","0","0.15","26.0512","0.0075125","0.001","0","0.15","26.44857","0.00749375","0.002","0","0.15","26.75851","0.00750625","0.003","0","0.15","28.39565","0.0075","0.003","0","0.15","25.82073","0.00748125","0.002","0","0.15","26.6393","0.0075","0.002","0"
"0.16","28.50691","0.007993749","0.003","0","0.16","27.16382","0.00800625","0.002","0","0.16","27.59298","0.007993749","0.002","0","0.16","27.95855","0.00800625","0.003","0","0.16","29.5798","0.007999999","0.003","0","0.16","26.86977","0.0079875","0.002","0","0.16","27.74397","0.00800625","0.003","0"
"0.17","29.5798","0.0084875","0.004","0","0.17","28.30823","0.0085","0.002","0","0.17","28.72149","0.008493749","0.002","0","0.17","29.1427","0.0085","0.003","0","0.17","30.73215","0.0085","0.003","0","0.17","27.90292","0.008493749","0.002","0","0.17","28.88838","0.0085125","0.003","0"
"0.18","30.64474","0.00898125","0.004","0","0.18","29.42085","0.008987499","0.002","0","0.18","29.85001","0.009","0.002","0","0.18","30.31095","0.00899375","0.004","0","0.18","31.88451","0.00899375","0.004","0.001","0.18","28.93607","0.00899375","0.002","0","0.18","30.04869","0.0090125","0.003","0"
"0.19","31.70172","0.009475","0.004","0","0.19","30.46989","0.009487499","0.002","0","0.19","30.97852","0.00950625","0.002","0","0.19","31.4633","0.009481249","0.004","0","0.19","33.00508","0.009481249","0.004","0.001","0.19","29.97716","0.009487499","0.002","0","0.19","31.1772","0.00950625","0.003","0"
"0.2","32.75077","0.0099625","0.004","0","0.2","31.50304","0.01","0.002","0","0.2","32.09114","0.01","0.002","0","0.2","32.56798","0.009974999","0.004","0","0.2","34.10975","0.009974999","0.004","0.001","0.2","31.02621","0.009981249","0.003","0","0.2","32.2183","0.01","0.003","0"
"0.21","33.84749","0.01045625","0.004","0","0.21","32.51235","0.01050625","0.002","0","0.21","33.19581","0.01049375","0.003","0","0.21","33.63292","0.01048125","0.004","0","0.21","35.24621","0.01046875","0.004","0","0.21","32.07524","0.01046875","0.003","0","0.21","33.21171","0.0104875","0.003","0"
"0.22","34.98395","0.0109625","0.005","0","0.22","33.51371","0.0110125","0.003","0","0.22","34.33228","0.0109875","0.003","0","0.22","34.7058","0.01099375","0.004","0","0.22","36.41446","0.010975","0.005","0","0.22","33.14018","0.0109625","0.003","0","0.22","34.18128","0.0109875","0.003","0"
"0.23","36.06479","0.011475","0.005","0","0.23","34.50711","0.0115125","0.003","0","0.23","35.429","0.01148125","0.003","0","0.23","35.83431","0.0115","0.005","0","0.23","37.59066","0.0114875","0.005","0","0.23","34.22101","0.01146875","0.003","0","0.23","35.15879","0.011475","0.004","0"
"0.24","37.12177","0.0119875","0.005","0","0.24","35.52437","0.01200625","0.003","0","0.24","36.4701","0.01196875","0.003","0","0.24","37.00256","0.01200625","0.005","0","0.24","38.75097","0.01199375","0.005","0.001","0.24","35.27005","0.01198125","0.003","0","0.24","36.1522","0.011975","0.004","0"
"0.25","38.19466","0.0124875","0.005","0","0.25","36.55751","0.0125125","0.003","0","0.25","37.4953","0.01246875","0.003","0","0.25","38.18671","0.0125","0.005","0","0.25","39.90332","0.0125","0.005","0.001","0.25","36.23168","0.01249375","0.003","0","0.25","37.1933","0.01248125","0.004","0"
"0.26","39.31522","0.012975","0.006","0","0.26","37.59066","0.0130125","0.003","0","0.26","38.58407","0.012975","0.003","0","0.26","39.33907","0.01299375","0.005","0","0.26","41.09542","0.01299375","0.006","0.001","0.26","37.09793","0.01299375","0.003","0","0.26","38.30592","0.01299375","0.004","0"
"0.27","40.47553","0.01348125","0.006","0","0.27","38.59202","0.0135125","0.003","0","0.27","39.73643","0.0134875","0.004","0","0.27","40.45963","0.01349375","0.005","0","0.27","42.31135","0.01348125","0.006","0.001","0.27","37.98803","0.0134875","0.004","0","0.27","39.41059","0.01349375","0.004","0"
"0.28","41.64378","0.01398125","0.006","0","0.28","39.60133","0.01401875","0.003","0","0.28","40.92852","0.01399375","0.004","0","0.28","41.5961","0.0139875","0.006","0","0.28","43.54318","0.0139875","0.006","0.001","0.28","39.02912","0.01398125","0.004","0","0.28","40.52321","0.0139875","0.004","0"
"0.29","42.79613","0.01448125","0.006","0","0.29","40.66626","0.014525","0.003","0","0.29","42.12062","0.01449375","0.004","0","0.29","42.77229","0.0144875","0.006","0","0.29","44.75117","0.01448125","0.006","0.001","0.29","40.13379","0.01448125","0.004","0","0.29","41.62788","0.0144875","0.005","0"
"0.3","43.96439","0.01498125","0.007","0","0.3","41.76299","0.01503125","0.004","0","0.3","43.31271","0.0149875","0.004","0","0.3","43.98028","0.01499375","0.006","0","0.3","45.9671","0.0149875","0.006","0.001","0.3","41.19873","0.014975","0.004","0","0.3","42.76435","0.0149875","0.005","0"
"0.31","45.10085","0.0154875","0.007","0","0.31","42.85971","0.015525","0.004","0","0.31","44.45712","0.0154875","0.004","0","0.31","45.15648","0.0155","0.006","0","0.31","47.1433","0.0154875","0.006","0.001","0.31","42.20803","0.015475","0.004","0","0.31","43.89286","0.01549375","0.005","0"
"0.32","46.16578","0.01599375","0.007","0","0.32","43.90876","0.0160125","0.004","0","0.32","45.55384","0.0159875","0.004","0","0.32","46.30089","0.016","0.007","0","0.32","48.28771","0.01599375","0.007","0.001","0.32","43.21734","0.01598125","0.004","0","0.32","44.97369","0.016","0.005","0"
"0.33","47.19098","0.01649375","0.007","0","0.33","44.9419","0.01650625","0.004","0","0.33","46.57904","0.0164875","0.005","0","0.33","47.41351","0.01649375","0.007","0","0.33","49.40033","0.01649375","0.007","0.001","0.33","44.25049","0.01649375","0.004","0","0.33","46.02273","0.0165","0.005","0"
"0.34","48.19234","0.0169875","0.007","0","0.34","45.99094","0.017","0.004","0","0.34","47.55656","0.017","0.005","0","0.34","48.49434","0.0169875","0.007","0","0.34","50.505","0.0169875","0.007","0.001","0.34","45.29158","0.0169875","0.005","0","0.34","47.06383","0.0170125","0.005","0"
"0.35","49.17781","0.01748125","0.008","0","0.35","47.02409","0.0174875","0.004","0","0.35","48.51818","0.0175","0.005","0","0.35","49.62285","0.017475","0.007","0","0.35","51.60968","0.01748125","0.007","0.001","0.35","46.34063","0.01748125","0.005","0","0.35","48.14466","0.0175125","0.006","0"
"0.36","50.2189","0.01796875","0.008","0","0.36","48.04929","0.0179875","0.004","0","0.36","49.50364","0.01800625","0.005","0","0.36","50.807","0.01796875","0.008","0","0.36","52.73024","0.01796875","0.008","0.001","0.36","47.42146","0.017975","0.005","0","0.36","49.27317","0.01800625","0.006","0"
"0.37","51.31562","0.0184625","0.008","0","0.37","49.07449","0.0185","0.005","0","0.37","50.5209","0.01850625","0.005","0","0.37","51.97525","0.0184625","0.008","0","0.37","53.89054","0.0184625","0.008","0.001","0.37","48.47844","0.01846875","0.005","0.001","0.37","50.39374","0.0185","0.006","0"
"0.38","52.4044","0.0189625","0.008","0","0.38","50.0679","0.01900625","0.005","0","0.38","51.57788","0.019","0.005","0","0.38","53.07992","0.01896875","0.008","0","0.38","55.03495","0.0189625","0.008","0.001","0.38","49.44801","0.01895625","0.005","0.001","0.38","51.48252","0.0189875","0.006","0"
"0.39","53.47729","0.01946875","0.009000001","0","0.39","51.08516","0.0195125","0.005","0","0.39","52.68256","0.01949375","0.005","0.001","0.39","54.14486","0.01948125","0.008","0","0.39","56.20321","0.01946875","0.008","0.001","0.39","50.3699","0.01945625","0.005","0.001","0.39","52.53156","0.01948125","0.006","0"
"0.4","54.52633","0.019975","0.009000001","0","0.4","52.11036","0.02000625","0.005","0","0.4","53.82697","0.01998125","0.006","0.001","0.4","55.20185","0.01999375","0.008","0","0.4","57.40325","0.019975","0.009000001","0.001","0.4","51.31562","0.01995625","0.006","0.001","0.4","53.5965","0.019975","0.006","0"
"0.41","55.59127","0.0204875","0.009000001","0","0.41","53.17529","0.02050625","0.005","0","0.41","54.97138","0.020475","0.006","0.001","0.41","56.29857","0.02049375","0.009000001","0","0.41","58.61123","0.02048125","0.009000001","0.001","0.41","52.30904","0.02046875","0.006","0.001","0.41","54.66938","0.0204875","0.006","0"
"0.42","56.69594","0.0209875","0.009000001","0","0.42","54.28791","0.02100625","0.005","0","0.42","56.03631","0.02098125","0.006","0.001","0.42","57.41914","0.0209875","0.009000001","0","0.42","59.81128","0.02098125","0.009000001","0.001","0.42","53.35808","0.02098125","0.006","0.001","0.42","55.71842","0.02099375","0.007","0"
"0.43","57.81651","0.021475","0.01","0","0.43","55.41642","0.0215125","0.005","0","0.43","57.10125","0.0214875","0.006","0.001","0.43","58.53971","0.0214875","0.009000001","0","0.43","61.01926","0.021475","0.009000001","0.001","0.43","54.39917","0.02148125","0.006","0.001","0.43","56.76746","0.0215","0.007","0"
"0.44","58.95297","0.02198125","0.01","0","0.44","56.52905","0.0220125","0.006","0","0.44","58.23771","0.02199375","0.006","0.001","0.44","59.69207","0.0219875","0.009000001","0","0.44","62.2352","0.02198125","0.009000001","0.001","0.44","55.40848","0.02196875","0.006","0.001","0.44","57.86419","0.022","0.007","0"
"0.45","60.08943","0.02248125","0.01","0","0.45","57.56219","0.02251875","0.006","0","0.45","59.43775","0.0225","0.007","0.001","0.45","60.84442","0.0224875","0.009000001","0","0.45","63.45113","0.02248125","0.01","0.001","0.45","56.40984","0.022475","0.006","0.001","0.45","59.00065","0.02249375","0.007","0"
"0.46","61.18615","0.0229875","0.01","0","0.46","58.49997","0.02301875","0.006","0","0.46","60.6219","0.023","0.007","0.001","0.46","61.98088","0.02299375","0.01","0","0.46","64.61938","0.02298125","0.01","0.001","0.46","57.42709","0.022975","0.006","0.001","0.46","60.14506","0.0229875","0.007","0"
"0.47","62.26699","0.02349375","0.01","0","0.47","59.43775","0.023525","0.006","0","0.47","61.81399","0.0234875","0.007","0.001","0.47","63.12529","0.0235","0.01","0","0.47","65.79558","0.0234875","0.01","0.001","0.47","58.49202","0.023475","0.007","0.001","0.47","61.28947","0.02349375","0.007","0"
"0.48","63.35576","0.024","0.011","0","0.48","60.43911","0.02401875","0.006","0","0.48","63.00608","0.0239875","0.007","0.001","0.48","64.29354","0.02400625","0.01","0","0.48","67.01151","0.02399375","0.01","0.001","0.48","59.57286","0.02398125","0.007","0.001","0.48","62.44977","0.02399375","0.008","0"
"0.49","64.4207","0.02450625","0.011","0","0.49","61.48815","0.02451875","0.006","0","0.49","64.17433","0.0244875","0.007","0.001","0.49","65.46179","0.02450625","0.01","0","0.49","68.26719","0.0245","0.011","0.001","0.49","60.62984","0.0244875","0.007","0.001","0.49","63.57034","0.0245","0.008","0"
"0.5","65.48563","0.025","0.011","0","0.5","62.56104","0.025","0.006","0","0.5","65.26311","0.02499375","0.008","0.001","0.5","66.6062","0.025","0.011","0","0.5","69.48312","0.025","0.011","0.001","0.5","61.65504","0.02499375","0.007","0.001","0.5","64.65117","0.02500625","0.008","0"
"0.51","66.56647","0.02549375","0.011","0","0.51","63.61802","0.02549375","0.006","0","0.51","66.31216","0.0255","0.008","0.001","0.51","67.71088","0.02549375","0.011","0","0.51","70.63548","0.02549375","0.011","0.001","0.51","62.63256","0.02549375","0.007","0.001","0.51","65.66843","0.02551875","0.008","0"
"0.52","67.70293","0.02598125","0.012","0","0.52","64.65117","0.0259875","0.007","0","0.52","67.35325","0.0260125","0.008","0.001","0.52","68.8076","0.0259875","0.011","0","0.52","71.77194","0.0259875","0.011","0.001","0.52","63.62597","0.0259875","0.007","0.001","0.52","66.66183","0.0260125","0.008","0"
"0.53","68.87118","0.02646875","0.012","0","0.53","65.63663","0.02649375","0.007","0","0.53","68.3864","0.02650625","0.008","0.001","0.53","69.94406","0.026475","0.011","0","0.53","72.91635","0.026475","0.012","0.001","0.53","64.69885","0.02648125","0.007","0.001","0.53","67.68703","0.02650625","0.008","0"
"0.54","70.02354","0.0269625","0.012","0","0.54","66.61415","0.027","0.007","0","0.54","69.43544","0.02700625","0.008","0.001","0.54","71.16","0.026975","0.011","0","0.54","74.11639","0.02696875","0.012","0.001","0.54","65.81148","0.02696875","0.008","0.001","0.54","68.77581","0.027","0.009000001","0"
"0.55","71.11231","0.0274625","0.012","0","0.55","67.6314","0.0275125","0.007","0","0.55","70.50832","0.02749375","0.008","0.001","0.55","72.42361","0.02748125","0.012","0","0.55","75.37206","0.02746875","0.012","0.001","0.55","66.8923","0.0274625","0.008","0.001","0.55","69.92817","0.02749375","0.009000001","0"
"0.56","72.12957","0.027975","0.013","0","0.56","68.69634","0.0280125","0.007","0","0.56","71.56531","0.0279875","0.009000001","0.001","0.56","73.62366","0.0279875","0.012","0","0.56","76.63568","0.02798125","0.012","0.001","0.56","67.90161","0.0279625","0.008","0.001","0.56","71.12026","0.0279875","0.009000001","0"
"0.57","73.17066","0.02848125","0.013","0","0.57","69.81691","0.0285125","0.007","0","0.57","72.64614","0.028475","0.009000001","0.001","0.57","74.73627","0.0285","0.012","0","0.57","77.85162","0.02848125","0.012","0.001","0.57","68.84734","0.02846875","0.008","0.001","0.57","72.28056","0.0284875","0.009000001","0"
"0.58","74.22765","0.02898125","0.013","0.001","0.58","70.95337","0.02900625","0.007","0","0.58","73.75876","0.02896875","0.009000001","0.001","0.58","75.81711","0.029","0.012","0","0.58","79.01192","0.02899375","0.012","0.001","0.58","69.76923","0.028975","0.008","0.001","0.58","73.3455","0.02899375","0.009000001","0"
"0.59","75.32438","0.02948125","0.013","0.001","0.59","72.0342","0.02950625","0.008","0","0.59","74.88728","0.02946875","0.009000001","0.001","0.59","76.93768","0.0294875","0.013","0","0.59","80.14043","0.0294875","0.013","0.001","0.59","70.69906","0.0294875","0.008","0.001","0.59","74.3866","0.02950625","0.009000001","0"
"0.6","76.44495","0.029975","0.013","0.001","0.6","73.08324","0.0300125","0.008","0","0.6","76.03168","0.029975","0.009000001","0.001","0.6","78.08208","0.0299875","0.013","0","0.6","81.23716","0.02998125","0.013","0.001","0.6","71.67657","0.0299875","0.008","0.001","0.6","75.3959","0.03000625","0.01","0"
"0.61","77.58936","0.03048125","0.014","0.001","0.61","74.14023","0.0305125","0.008","0","0.61","77.19994","0.0304875","0.009000001","0.001","0.61","79.20265","0.0304875","0.013","0","0.61","82.31799","0.03048125","0.013","0.001","0.61","72.73356","0.030475","0.009000001","0.001","0.61","76.4052","0.03050625","0.01","0"
"0.62","78.69402","0.03098125","0.014","0.001","0.62","75.23695","0.03101875","0.008","0","0.62","78.3364","0.0309875","0.009000001","0.001","0.62","80.35501","0.03099375","0.013","0","0.62","83.43855","0.03098125","0.013","0.001","0.62","73.84618","0.030975","0.009000001","0.001","0.62","77.47015","0.03099375","0.01","0"
"0.63","79.75896","0.0314875","0.014","0.001","0.63","76.33368","0.031525","0.008","0","0.63","79.40928","0.03148125","0.009000001","0.001","0.63","81.57095","0.0315","0.014","0","0.63","84.65449","0.03148125","0.014","0.001","0.63","74.93496","0.031475","0.009000001","0.001","0.63","78.59866","0.0315","0.01","0.001"
"0.64","80.80006","0.0319875","0.014","0.001","0.64","77.4463","0.03201875","0.008","0","0.64","80.48216","0.03198125","0.009000001","0.001","0.64","82.77893","0.03200625","0.014","0.001","0.64","85.91811","0.03199375","0.014","0.001","0.64","75.99989","0.03198125","0.009000001","0.001","0.64","79.75896","0.03200625","0.01","0.001"
"0.65","81.87294","0.03249375","0.015","0.001","0.65","78.52713","0.0325125","0.008","0","0.65","81.62657","0.0324875","0.009000001","0.001","0.65","83.93923","0.0325125","0.014","0.001","0.65","87.20557","0.0325","0.014","0.001","0.65","77.00125","0.03248125","0.009000001","0.001","0.65","80.88747","0.0325","0.01","0.001"
"0.66","83.04119","0.033","0.015","0.001","0.66","79.5126","0.03300625","0.008","0","0.66","82.81866","0.0329875","0.009000001","0.001","0.66","85.0598","0.03300625","0.014","0.001","0.66","88.46918","0.033","0.015","0.001","0.66","77.96288","0.03299375","0.009000001","0.001","0.66","81.9842","0.03300625","0.011","0.001"
"0.67","84.27302","0.03349375","0.015","0.001","0.67","80.44243","0.0335","0.008","0","0.67","83.97102","0.03349375","0.01","0.001","0.67","86.18037","0.03349375","0.014","0.001","0.67","89.70102","0.03349375","0.015","0.001","0.67","78.96423","0.03349375","0.01","0.001","0.67","83.06503","0.03350625","0.011","0.001"
"0.68","85.47306","0.0339875","0.015","0.001","0.68","81.3961","0.03399375","0.008","0","0.68","85.0757","0.034","0.01","0.001","0.68","87.30093","0.0339875","0.015","0.001","0.68","90.91695","0.0339875","0.015","0.001","0.68","80.00533","0.03399375","0.01","0.001","0.68","84.16176","0.0340125","0.011","0.001"
"0.69","86.59363","0.034475","0.015","0.001","0.69","82.40541","0.03449375","0.008","0","0.69","86.14858","0.03450625","0.01","0.001","0.69","88.46124","0.034475","0.015","0.001","0.69","92.13289","0.034475","0.015","0.001","0.69","81.12589","0.03448125","0.01","0.001","0.69","85.26643","0.03450625","0.011","0.001"
"0.7","87.66651","0.0349625","0.016","0.001","0.7","83.47829","0.035","0.008","0","0.7","87.26915","0.03500625","0.01","0.001","0.7","89.62949","0.0349625","0.015","0.001","0.7","93.32498","0.03496875","0.015","0.001","0.7","82.26236","0.034975","0.01","0.001","0.7","86.33932","0.03500625","0.011","0.001"
"0.71","88.7235","0.0354625","0.016","0.001","0.71","84.55912","0.03550625","0.008","0","0.71","88.39766","0.0355","0.01","0.001","0.71","90.78185","0.0354625","0.015","0.001","0.71","94.48528","0.03545625","0.015","0.001","0.71","83.2955","0.0354625","0.01","0.001","0.71","87.3963","0.03549375","0.011","0.001"
"0.72","89.79639","0.03596875","0.016","0.001","0.72","85.61611","0.0360125","0.009000001","0","0.72","89.49438","0.03599375","0.011","0.001","0.72","91.87063","0.035975","0.016","0.001","0.72","95.58996","0.0359625","0.016","0.001","0.72","84.27302","0.03595","0.01","0.001","0.72","88.4215","0.0359875","0.012","0.001"
"0.73","90.91695","0.036475","0.016","0.001","0.73","86.70489","0.0365125","0.009000001","0","0.73","90.51958","0.0364875","0.011","0.001","0.73","92.87993","0.0364875","0.016","0.001","0.73","96.639","0.03646875","0.016","0.001","0.73","85.23464","0.03645","0.01","0.001","0.73","89.43876","0.03648125","0.012","0.001"
"0.74","92.02162","0.0369875","0.017","0.001","0.74","87.80956","0.03700625","0.009000001","0","0.74","91.55273","0.036975","0.011","0.001","0.74","93.88129","0.0369875","0.016","0.001","0.74","97.67214","0.036975","0.016","0.001","0.74","86.20421","0.0369625","0.011","0.001","0.74","90.4719","0.0369875","0.012","0.001"
"0.75","93.07066","0.0374875","0.017","0.001","0.75","88.95397","0.0375125","0.009000001","0","0.75","92.64946","0.037475","0.011","0.001","0.75","94.93828","0.03748125","0.016","0.001","0.75","98.81655","0.03748125","0.016","0.001","0.75","87.22941","0.037475","0.011","0.001","0.75","91.56863","0.03749375","0.012","0.001"
"0.76","94.09586","0.03798125","0.017","0.001","0.76","90.08249","0.03800625","0.009000001","0","0.76","93.80976","0.03798125","0.011","0.001","0.76","96.10653","0.03798125","0.016","0.001","0.76","100.0722","0.037975","0.016","0.001","0.76","88.27845","0.037975","0.011","0.001","0.76","92.68919","0.03800625","0.012","0.001"
"0.77","95.19259","0.03848125","0.017","0.001","0.77","91.17126","0.0385125","0.009000001","0","0.77","94.97801","0.0384875","0.011","0.001","0.77","97.32246","0.0384875","0.017","0.001","0.77","101.3358","0.038475","0.017","0.001","0.77","89.3116","0.03846875","0.011","0.001","0.77","93.76208","0.03850625","0.012","0.001"
"0.78","96.36084","0.03898125","0.018","0.001","0.78","92.18057","0.0390125","0.009000001","0","0.78","96.13037","0.03899375","0.011","0.001","0.78","98.5384","0.0389875","0.017","0.001","0.78","102.5279","0.03898125","0.017","0.001","0.78","90.3368","0.03896875","0.011","0.001","0.78","94.77139","0.039","0.013","0.001"
"0.79","97.5132","0.03948125","0.018","0.001","0.79","93.18193","0.03951875","0.01","0","0.79","97.24299","0.03949375","0.012","0.001","0.79","99.67486","0.03949375","0.017","0.001","0.79","103.6723","0.03948125","0.017","0.001","0.79","91.35405","0.039475","0.011","0.001","0.79","95.78069","0.03949375","0.013","0.001"
"0.8","98.60992","0.0399875","0.018","0.001","0.8","94.18329","0.04001875","0.01","0","0.8","98.37151","0.03999375","0.012","0.001","0.8","100.7795","0.03999375","0.017","0.001","0.8","104.8247","0.0399875","0.017","0.001","0.8","92.36336","0.039975","0.011","0.001","0.8","96.82973","0.03999375","0.013","0.001"
"0.81","99.65897","0.04049375","0.018","0.001","0.81","95.23233","0.040525","0.01","0","0.81","99.55565","0.0404875","0.012","0.001","0.81","101.9398","0.0405","0.017","0.001","0.81","106.0168","0.04049375","0.018","0.001","0.81","93.37267","0.04048125","0.012","0.001","0.81","97.88672","0.0405","0.013","0.001"
"0.82","100.708","0.041","0.018","0.001","0.82","96.337","0.0410125","0.01","0","0.82","100.7477","0.0409875","0.012","0.001","0.82","103.1399","0.04100625","0.018","0.001","0.82","107.2248","0.041","0.018","0.001","0.82","94.42171","0.04098125","0.012","0.001","0.82","98.9755","0.041","0.013","0.001"
"0.83","101.765","0.04149375","0.019","0.001","0.83","97.44167","0.04150625","0.01","0","0.83","101.8683","0.04149375","0.012","0.001","0.83","104.324","0.0415","0.018","0.001","0.83","108.3771","0.0415","0.018","0.001","0.83","95.50253","0.04149375","0.012","0.001","0.83","100.104","0.04150625","0.013","0.001"
"0.84","102.8299","0.0419875","0.019","0.001","0.84","98.46687","0.042","0.01","0","0.84","102.9253","0.042","0.013","0.001","0.84","105.4446","0.04199375","0.018","0.001","0.84","109.5215","0.04199375","0.018","0.001","0.84","96.56747","0.04199375","0.012","0.001","0.84","101.2246","0.0420125","0.014","0.001"
"0.85","103.8631","0.04248125","0.019","0.001","0.85","99.40466","0.04249375","0.01","0","0.85","104.0061","0.0425125","0.013","0.001","0.85","106.5493","0.0424875","0.018","0.001","0.85","110.7375","0.04248125","0.019","0.001","0.85","97.61652","0.0424875","0.012","0.001","0.85","102.2657","0.04250625","0.014","0.001"
"0.86","104.8962","0.042975","0.019","0.001","0.86","100.3742","0.04299375","0.011","0","0.86","105.1426","0.0430125","0.013","0.001","0.86","107.7175","0.042975","0.019","0.001","0.86","111.9932","0.042975","0.019","0.001","0.86","98.64966","0.04298125","0.012","0.001","0.86","103.2511","0.043","0.014","0.001"
"0.87","105.8896","0.0434625","0.02","0.001","0.87","101.4074","0.0435","0.011","0","0.87","106.287","0.0435125","0.013","0.001","0.87","108.9573","0.04346875","0.019","0.001","0.87","113.2329","0.04346875","0.019","0.001","0.87","99.67486","0.04346875","0.012","0.001","0.87","104.2604","0.04349375","0.014","0.001"
"0.88","106.8672","0.0439625","0.02","0.001","0.88","102.4644","0.0440125","0.011","0","0.88","107.4076","0.04400625","0.013","0.001","0.88","110.1732","0.043975","0.019","0.001","0.88","114.3853","0.0439625","0.019","0.001","0.88","100.6842","0.0439625","0.013","0.001","0.88","105.3254","0.0439875","0.014","0.001"
