"1 _ 1",,,,,"1 _ 2",,,,,"1 _ 3",,,,,"1 _ 4",,,,,"1 _ 5",,,,,"1 _ 6",,,,,"1 _ 7",,,,
"时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规"
"sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm"
"365.17","2455.862","24.99997","-.----","-0.0298","371.76","2442.503","25.00016","-.----","-0.03","367.05","2447.43","25.00019","-.----","-0.0347","389.99","2464.453","24.99987","-.----","-0.0343","367.84","2453.558","25.00016","-.----","-0.0302","362","2450.236","25.00088","-.----","-0.0341","347.32","2450.164","25.00018","-.----","-0.0345"
"365.18","2455.791","25.00082","-.----","-0.0298","371.77","2442.574","25.00097","-.----","-0.03","367.06","2447.573","25.00102","-.----","-0.0347","390","2464.469","25.00069","-.----","-0.0343","367.85","2453.51","25.00099","-.----","-0.0302","362.01","2450.164","25.00169","-.----","-0.0341","347.33","2450.156","25.00099","-.----","-0.0345"
"365.19","2455.735","25.00166","-.----","-0.0298","371.78","2442.567","25.0018","-.----","-0.03","367.07","2447.629","25.00184","-.----","-0.0347","390.01","2464.438","25.00154","-.----","-0.0343","367.86","2453.446","25.00181","-.----","-0.0302","362.02","2449.997","25.00252","-.----","-0.0341","347.34","2450.109","25.00182","-.----","-0.0345"
"365.2","2455.735","25.00249","-.----","-0.0298","371.79","2442.527","25.00265","-.----","-0.03","367.08","2447.605","25.00265","-.----","-0.0347","390.02","2464.429","25.00238","-.----","-0.0343","367.87","2453.446","25.00262","-.----","-0.0302","362.03","2449.91","25.00337","-.----","-0.0341","347.35","2450.061","25.00267","-.----","-0.0345"
"365.21","2455.783","25.00333","-.----","-0.0298","371.8","2442.519","25.0035","-.----","-0.03","367.09","2447.605","25.00349","-.----","-0.0347","390.03","2464.429","25.00322","-.----","-0.0343","367.88","2453.462","25.00345","-.----","-0.0302","362.04","2449.958","25.00421","-.----","-0.0341","347.36","2450.045","25.00351","-.----","-0.0345"
"365.22","2455.807","25.00416","-.----","-0.0298","371.81","2442.567","25.00433","-.----","-0.03","367.1","2447.7","25.00434","-.----","-0.0347","390.04","2464.429","25.00406","-.----","-0.0343","367.89","2453.446","25.0043","-.----","-0.0302","362.05","2450.045","25.00504","-.----","-0.0341","347.37","2450.093","25.00435","-.----","-0.0345"
"365.23","2455.807","25.005","-.----","-0.0298","371.82","2442.614","25.00517","-.----","-0.03","367.11","2447.756","25.00518","-.----","-0.0347","390.05","2464.414","25.00489","-.----","-0.0343","367.9","2453.399","25.00515","-.----","-0.0302","362.06","2450.045","25.00589","-.----","-0.0341","347.38","2450.156","25.00519","-.----","-0.0345"
"365.24","2455.767","25.00584","-.----","-0.0298","371.83","2442.638","25.00601","-.----","-0.03","367.12","2447.708","25.00602","-.----","-0.0347","390.06","2464.382","25.00569","-.----","-0.0343","367.91","2453.343","25.00598","-.----","-0.0302","362.07","2449.973","25.00673","-.----","-0.0341","347.39","2450.18","25.00603","-.----","-0.0345"
"365.25","2455.759","25.00665","-.----","-0.0298","371.84","2442.614","25.00686","-.----","-0.03","367.13","2447.613","25.00686","-.----","-0.0347","390.07","2464.334","25.00651","-.----","-0.0343","367.92","2453.375","25.00682","-.----","-0.0302","362.08","2449.902","25.00756","-.----","-0.0341","347.4","2450.164","25.00687","-.----","-0.0345"
"365.26","2455.767","25.00747","-.----","-0.0298","371.85","2442.59","25.00769","-.----","-0.03","367.14","2447.565","25.00769","-.----","-0.0347","390.08","2464.31","25.00735","-.----","-0.0343","367.93","2453.462","25.00766","-.----","-0.0302","362.09","2449.854","25.0084","-.----","-0.0341","347.41","2450.14","25.00769","-.----","-0.0345"
"365.27","2455.807","25.00829","-.----","-0.0298","371.86","2442.574","25.0085","-.----","-0.03","367.15","2447.565","25.00854","-.----","-0.0347","390.09","2464.334","25.00821","-.----","-0.0343","367.94","2453.51","25.0085","-.----","-0.0302","362.1","2449.83","25.00922","-.----","-0.0341","347.42","2450.132","25.00852","-.----","-0.0345"
"365.28","2455.831","25.00914","-.----","-0.0298","371.87","2442.598","25.00931","-.----","-0.03","367.16","2447.542","25.00937","-.----","-0.0347","390.1","2464.358","25.00904","-.----","-0.0343","367.95","2453.494","25.00933","-.----","-0.0302","362.11","2449.862","25.01004","-.----","-0.0341","347.43","2450.109","25.00933","-.----","-0.0345"
"365.29","2455.839","25.00998","-.----","-0.0298","371.88","2442.638","25.01014","-.----","-0.03","367.17","2447.542","25.01018","-.----","-0.0347","390.11","2464.286","25.00987","-.----","-0.0343","367.96","2453.47","25.01014","-.----","-0.0302","362.12","2449.997","25.01086","-.----","-0.0341","347.44","2450.109","25.01015","-.----","-0.0345"
"365.3","2455.862","25.01082","-.----","-0.0298","371.89","2442.662","25.01099","-.----","-0.03","367.18","2447.613","25.01099","-.----","-0.0347","390.12","2464.223","25.01071","-.----","-0.0343","367.97","2453.446","25.01096","-.----","-0.0302","362.13","2450.093","25.01172","-.----","-0.0341","347.45","2450.156","25.01101","-.----","-0.0345"
"365.31","2455.926","25.01166","-.----","-0.0298","371.9","2442.662","25.01182","-.----","-0.03","367.19","2447.724","25.01181","-.----","-0.0347","390.13","2464.263","25.01155","-.----","-0.0343","367.98","2453.438","25.01179","-.----","-0.0302","362.14","2450.069","25.01256","-.----","-0.0341","347.46","2450.18","25.01186","-.----","-0.0345"
"365.32","2455.958","25.0125","-.----","-0.0298","371.91","2442.614","25.01266","-.----","-0.03","367.2","2447.772","25.01267","-.----","-0.0347","390.14","2464.318","25.01239","-.----","-0.0343","367.99","2453.462","25.01264","-.----","-0.0302","362.15","2449.958","25.01339","-.----","-0.0341","347.47","2450.132","25.01269","-.----","-0.0345"
"365.33","2455.95","25.01335","-.----","-0.0298","371.92","2442.527","25.0135","-.----","-0.03","367.21","2447.7","25.01351","-.----","-0.0347","390.15","2464.294","25.01321","-.----","-0.0343","368","2453.494","25.01349","-.----","-0.0302","362.16","2449.886","25.01422","-.----","-0.0341","347.48","2450.061","25.01353","-.----","-0.0345"
"365.34","2455.91","25.01419","-.----","-0.0298","371.93","2442.479","25.01434","-.----","-0.03","367.22","2447.565","25.01434","-.----","-0.0347","390.16","2464.223","25.01402","-.----","-0.0343","368.01","2453.566","25.01432","-.----","-0.0302","362.17","2449.958","25.01505","-.----","-0.0341","347.49","2450.069","25.01437","-.----","-0.0345"
"365.35","2455.831","25.01501","-.----","-0.0298","371.94","2442.479","25.01518","-.----","-0.03","367.23","2447.47","25.01518","-.----","-0.0347","390.17","2464.199","25.01484","-.----","-0.0343","368.02","2453.621","25.01516","-.----","-0.0302","362.18","2450.132","25.01591","-.----","-0.0341","347.5","2450.14","25.01521","-.----","-0.0345"
"365.36","2455.743","25.01582","-.----","-0.0298","371.95","2442.503","25.01601","-.----","-0.03","367.24","2447.478","25.01602","-.----","-0.0347","390.18","2464.247","25.01569","-.----","-0.0343","368.03","2453.629","25.016","-.----","-0.0302","362.19","2450.212","25.01673","-.----","-0.0341","347.51","2450.212","25.01604","-.----","-0.0345"
"365.37","2455.735","25.01664","-.----","-0.0298","371.96","2442.551","25.01684","-.----","-0.03","367.25","2447.542","25.01687","-.----","-0.0347","390.19","2464.286","25.01654","-.----","-0.0343","368.04","2453.605","25.01684","-.----","-0.0302","362.2","2450.18","25.01756","-.----","-0.0341","347.52","2450.228","25.01686","-.----","-0.0345"
"365.38","2455.767","25.01749","-.----","-0.0298","371.97","2442.574","25.01764","-.----","-0.03","367.26","2447.55","25.01769","-.----","-0.0347","390.2","2464.31","25.01737","-.----","-0.0343","368.05","2453.629","25.01767","-.----","-0.0302","362.21","2450.069","25.01836","-.----","-0.0341","347.53","2450.212","25.01766","-.----","-0.0345"
"365.39","2455.783","25.01834","-.----","-0.0298","371.98","2442.574","25.01847","-.----","-0.03","367.27","2447.502","25.01851","-.----","-0.0347","390.21","2464.286","25.01821","-.----","-0.0343","368.06","2453.693","25.01849","-.----","-0.0302","362.22","2449.934","25.01919","-.----","-0.0341","347.54","2450.236","25.01849","-.----","-0.0345"
"365.4","2455.743","25.01916","-.----","-0.0298","371.99","2442.551","25.01932","-.----","-0.03","367.28","2447.446","25.01933","-.----","-0.0347","390.22","2464.263","25.01905","-.----","-0.0343","368.07","2453.748","25.0193","-.----","-0.0302","362.23","2449.83","25.02004","-.----","-0.0341","347.55","2450.323","25.01934","-.----","-0.0345"
"365.41","2455.743","25.01999","-.----","-0.0298","372","2442.543","25.02016","-.----","-0.03","367.29","2447.43","25.02015","-.----","-0.0347","390.23","2464.239","25.01989","-.----","-0.0343","368.08","2453.772","25.02012","-.----","-0.0302","362.24","2449.838","25.02088","-.----","-0.0341","347.56","2450.411","25.02018","-.----","-0.0345"
"365.42","2455.767","25.02082","-.----","-0.0298","372.01","2442.59","25.02099","-.----","-0.03","367.3","2447.518","25.02101","-.----","-0.0347","390.24","2464.263","25.02073","-.----","-0.0343","368.09","2453.717","25.02098","-.----","-0.0302","362.25","2449.973","25.02171","-.----","-0.0341","347.57","2450.442","25.02101","-.----","-0.0345"
"365.43","2455.839","25.02168","-.----","-0.0298","372.02","2442.662","25.02183","-.----","-0.03","367.31","2447.629","25.02184","-.----","-0.0347","390.25","2464.318","25.02155","-.----","-0.0343","368.1","2453.645","25.02181","-.----","-0.0302","362.26","2450.069","25.02256","-.----","-0.0341","347.58","2450.411","25.02186","-.----","-0.0345"
"365.44","2455.886","25.0225","-.----","-0.0298","372.03","2442.718","25.02266","-.----","-0.03","367.32","2447.653","25.02267","-.----","-0.0347","390.26","2464.366","25.02237","-.----","-0.0343","368.11","2453.621","25.02264","-.----","-0.0302","362.27","2450.037","25.0234","-.----","-0.0341","347.59","2450.307","25.0227","-.----","-0.0345"
"365.45","2455.886","25.02333","-.----","-0.0298","372.04","2442.733","25.02351","-.----","-0.03","367.33","2447.589","25.02351","-.----","-0.0347","390.27","2464.366","25.02319","-.----","-0.0343","368.12","2453.605","25.02349","-.----","-0.0302","362.28","2449.902","25.02424","-.----","-0.0341","347.6","2450.212","25.02354","-.----","-0.0345"
"365.46","2455.862","25.02414","-.----","-0.0298","372.05","2442.686","25.02434","-.----","-0.03","367.34","2447.526","25.02435","-.----","-0.0347","390.28","2464.31","25.02404","-.----","-0.0343","368.13","2453.582","25.02432","-.----","-0.0302","362.29","2449.83","25.02507","-.----","-0.0341","347.61","2450.14","25.02437","-.----","-0.0345"
"365.47","2455.839","25.02496","-.----","-0.0298","372.06","2442.646","25.02516","-.----","-0.03","367.35","2447.494","25.02519","-.----","-0.0347","390.29","2464.247","25.02489","-.----","-0.0343","368.14","2453.534","25.02517","-.----","-0.0302","362.3","2449.91","25.02589","-.----","-0.0341","347.62","2450.116","25.02519","-.----","-0.0345"
"365.48","2455.807","25.02581","-.----","-0.0298","372.07","2442.638","25.02597","-.----","-0.03","367.36","2447.494","25.02602","-.----","-0.0347","390.3","2464.223","25.02571","-.----","-0.0343","368.15","2453.462","25.026","-.----","-0.0302","362.31","2450.085","25.02669","-.----","-0.0341","347.63","2450.156","25.02599","-.----","-0.0345"
"365.49","2455.767","25.02665","-.----","-0.0298","372.08","2442.646","25.02681","-.----","-0.03","367.37","2447.502","25.02684","-.----","-0.0347","390.31","2464.286","25.02655","-.----","-0.0343","368.16","2453.375","25.02682","-.----","-0.0302","362.32","2450.228","25.02752","-.----","-0.0341","347.64","2450.228","25.02683","-.----","-0.0345"
"365.5","2455.767","25.02749","-.----","-0.0298","372.09","2442.646","25.02766","-.----","-0.03","367.38","2447.542","25.02766","-.----","-0.0347","390.32","2464.358","25.02738","-.----","-0.0343","368.17","2453.351","25.02763","-.----","-0.0302","362.33","2450.204","25.02837","-.----","-0.0341","347.65","2450.275","25.02768","-.----","-0.0345"
"365.51","2455.807","25.02832","-.----","-0.0298","372.1","2442.598","25.02849","-.----","-0.03","367.39","2447.589","25.02849","-.----","-0.0347","390.33","2464.358","25.02822","-.----","-0.0343","368.18","2453.399","25.02846","-.----","-0.0302","362.34","2450.013","25.02922","-.----","-0.0341","347.66","2450.275","25.02852","-.----","-0.0345"
"365.52","2455.839","25.02917","-.----","-0.0298","372.11","2442.519","25.02933","-.----","-0.03","367.4","2447.589","25.02934","-.----","-0.0347","390.34","2464.31","25.02906","-.----","-0.0343","368.19","2453.51","25.02931","-.----","-0.0302","362.35","2449.814","25.03005","-.----","-0.0341","347.67","2450.212","25.02935","-.----","-0.0345"
"365.53","2455.886","25.03001","-.----","-0.0298","372.12","2442.447","25.03016","-.----","-0.03","367.41","2447.55","25.03017","-.----","-0.0347","390.35","2464.239","25.02988","-.----","-0.0343","368.2","2453.582","25.03015","-.----","-0.0302","362.36","2449.743","25.03089","-.----","-0.0341","347.68","2450.132","25.03019","-.----","-0.0345"
"365.54","2455.95","25.03084","-.----","-0.0298","372.13","2442.431","25.03101","-.----","-0.03","367.42","2447.502","25.03101","-.----","-0.0347","390.36","2464.191","25.03069","-.----","-0.0343","368.21","2453.566","25.03098","-.----","-0.0302","362.37","2449.807","25.03172","-.----","-0.0341","347.69","2450.164","25.03102","-.----","-0.0345"
"365.55","2455.982","25.03166","-.----","-0.0298","372.14","2442.471","25.03186","-.----","-0.03","367.43","2447.494","25.03185","-.----","-0.0347","390.37","2464.199","25.03151","-.----","-0.0343","368.22","2453.51","25.03182","-.----","-0.0302","362.38","2449.902","25.03257","-.----","-0.0341","347.7","2450.307","25.03186","-.----","-0.0345"
"365.56","2455.974","25.03247","-.----","-0.0298","372.15","2442.519","25.03269","-.----","-0.03","367.44","2447.518","25.03269","-.----","-0.0347","390.38","2464.286","25.03237","-.----","-0.0343","368.23","2453.438","25.03266","-.----","-0.0302","362.39","2449.934","25.03341","-.----","-0.0341","347.71","2450.434","25.03269","-.----","-0.0345"
"365.57","2455.926","25.03329","-.----","-0.0298","372.16","2442.527","25.03351","-.----","-0.03","367.45","2447.526","25.03354","-.----","-0.0347","390.39","2464.334","25.03321","-.----","-0.0343","368.24","2453.399","25.0335","-.----","-0.0302","362.4","2449.886","25.03422","-.----","-0.0341","347.72","2450.395","25.03352","-.----","-0.0345"
"365.58","2455.862","25.03414","-.----","-0.0298","372.17","2442.527","25.03432","-.----","-0.03","367.46","2447.478","25.03437","-.----","-0.0347","390.4","2464.31","25.03404","-.----","-0.0343","368.25","2453.423","25.03433","-.----","-0.0302","362.41","2449.814","25.03503","-.----","-0.0341","347.73","2450.228","25.03433","-.----","-0.0345"
"365.59","2455.807","25.03499","-.----","-0.0298","372.18","2442.527","25.03515","-.----","-0.03","367.47","2447.375","25.03519","-.----","-0.0347","390.41","2464.271","25.03488","-.----","-0.0343","368.26","2453.47","25.03515","-.----","-0.0302","362.42","2449.791","25.03586","-.----","-0.0341","347.74","2450.069","25.03516","-.----","-0.0345"
"365.6","2455.759","25.03583","-.----","-0.0298","372.19","2442.551","25.036","-.----","-0.03","367.48","2447.359","25.03599","-.----","-0.0347","390.42","2464.31","25.03572","-.----","-0.0343","368.27","2453.494","25.03596","-.----","-0.0302","362.43","2449.854","25.03671","-.----","-0.0341","347.75","2450.069","25.03601","-.----","-0.0345"
"365.61","2455.743","25.03667","-.----","-0.0298","372.2","2442.598","25.03684","-.----","-0.03","367.49","2447.47","25.03683","-.----","-0.0347","390.43","2464.366","25.03656","-.----","-0.0343","368.28","2453.51","25.03679","-.----","-0.0302","362.44","2449.989","25.03755","-.----","-0.0341","347.76","2450.212","25.03685","-.----","-0.0345"
"365.62","2455.743","25.03751","-.----","-0.0298","372.21","2442.638","25.03767","-.----","-0.03","367.5","2447.637","25.03768","-.----","-0.0347","390.44","2464.39","25.03739","-.----","-0.0343","368.29","2453.534","25.03764","-.----","-0.0302","362.45","2450.093","25.03838","-.----","-0.0341","347.77","2450.323","25.03769","-.----","-0.0345"
"365.63","2455.759","25.03835","-.----","-0.0298","372.22","2442.622","25.03851","-.----","-0.03","367.51","2447.748","25.03852","-.----","-0.0347","390.45","2464.382","25.03821","-.----","-0.0343","368.3","2453.534","25.03848","-.----","-0.0302","362.46","2450.132","25.03922","-.----","-0.0341","347.78","2450.275","25.03852","-.----","-0.0345"
"365.64","2455.759","25.03919","-.----","-0.0298","372.23","2442.574","25.03934","-.----","-0.03","367.52","2447.748","25.03935","-.----","-0.0347","390.46","2464.318","25.03903","-.----","-0.0343","368.31","2453.51","25.03932","-.----","-0.0302","362.47","2450.109","25.04006","-.----","-0.0341","347.79","2450.132","25.03936","-.----","-0.0345"
"365.65","2455.696","25.04","-.----","-0.0298","372.24","2442.527","25.04019","-.----","-0.03","367.53","2447.7","25.04019","-.----","-0.0347","390.47","2464.286","25.03985","-.----","-0.0343","368.32","2453.47","25.04016","-.----","-0.0302","362.48","2450.093","25.0409","-.----","-0.0341","347.8","2450.045","25.04021","-.----","-0.0345"
"365.66","2455.584","25.04081","-.----","-0.0298","372.25","2442.527","25.04102","-.----","-0.03","367.54","2447.661","25.04103","-.----","-0.0347","390.48","2464.286","25.04069","-.----","-0.0343","368.33","2453.462","25.04099","-.----","-0.0302","362.49","2450.14","25.04174","-.----","-0.0341","347.81","2450.061","25.04104","-.----","-0.0345"
"365.67","2455.529","25.04162","-.----","-0.0298","372.26","2442.574","25.04184","-.----","-0.03","367.55","2447.677","25.04187","-.----","-0.0347","390.49","2464.239","25.04154","-.----","-0.0343","368.34","2453.486","25.04184","-.----","-0.0302","362.5","2450.212","25.04256","-.----","-0.0341","347.82","2450.116","25.04186","-.----","-0.0345"
"365.68","2455.552","25.04248","-.----","-0.0298","372.27","2442.574","25.04264","-.----","-0.03","367.56","2447.677","25.04269","-.----","-0.0347","390.5","2464.151","25.04237","-.----","-0.0343","368.35","2453.518","25.04268","-.----","-0.0302","362.51","2450.228","25.04338","-.----","-0.0341","347.83","2450.156","25.04268","-.----","-0.0345"
"365.69","2455.64","25.04332","-.----","-0.0298","372.28","2442.519","25.04347","-.----","-0.03","367.57","2447.637","25.04351","-.----","-0.0347","390.51","2464.104","25.04321","-.----","-0.0343","368.36","2453.534","25.04349","-.----","-0.0302","362.52","2450.14","25.0442","-.----","-0.0341","347.84","2450.14","25.0435","-.----","-0.0345"
"365.7","2455.696","25.04415","-.----","-0.0298","372.29","2442.455","25.04432","-.----","-0.03","367.58","2447.565","25.04432","-.----","-0.0347","390.52","2464.175","25.04405","-.----","-0.0343","368.37","2453.494","25.0443","-.----","-0.0302","362.53","2450.013","25.04506","-.----","-0.0341","347.85","2450.093","25.04436","-.----","-0.0345"
"365.71","2455.688","25.04499","-.----","-0.0298","372.3","2442.431","25.04517","-.----","-0.03","367.59","2447.47","25.04515","-.----","-0.0347","390.53","2464.271","25.04489","-.----","-0.0343","368.38","2453.462","25.04513","-.----","-0.0302","362.54","2449.878","25.0459","-.----","-0.0341","347.86","2450.069","25.04519","-.----","-0.0345"
"365.72","2455.64","25.04584","-.----","-0.0298","372.31","2442.4","25.04601","-.----","-0.03","367.6","2447.375","25.04601","-.----","-0.0347","390.54","2464.263","25.04573","-.----","-0.0343","368.39","2453.462","25.04598","-.----","-0.0302","362.55","2449.838","25.04672","-.----","-0.0341","347.87","2450.109","25.04602","-.----","-0.0345"
"365.73","2455.64","25.04668","-.----","-0.0298","372.32","2442.344","25.04684","-.----","-0.03","367.61","2447.335","25.04684","-.----","-0.0347","390.55","2464.167","25.04656","-.----","-0.0343","368.4","2453.462","25.04683","-.----","-0.0302","362.56","2449.91","25.04756","-.----","-0.0341","347.88","2450.236","25.04686","-.----","-0.0345"
"365.74","2455.688","25.04751","-.----","-0.0298","372.33","2442.32","25.04767","-.----","-0.03","367.62","2447.398","25.04768","-.----","-0.0347","390.56","2464.056","25.04736","-.----","-0.0343","368.41","2453.423","25.04766","-.----","-0.0302","362.57","2450.013","25.04839","-.----","-0.0341","347.89","2450.379","25.0477","-.----","-0.0345"
"365.75","2455.743","25.04833","-.----","-0.0298","372.34","2442.312","25.04852","-.----","-0.03","367.63","2447.494","25.04852","-.----","-0.0347","390.57","2464.032","25.04818","-.----","-0.0343","368.42","2453.375","25.04849","-.----","-0.0302","362.58","2450.061","25.04923","-.----","-0.0341","347.9","2450.418","25.04854","-.----","-0.0345"
"365.76","2455.767","25.04914","-.----","-0.0298","372.35","2442.296","25.04935","-.----","-0.03","367.64","2447.55","25.04936","-.----","-0.0347","390.58","2464.12","25.04902","-.----","-0.0343","368.43","2453.327","25.04932","-.----","-0.0302","362.59","2450.037","25.05006","-.----","-0.0341","347.91","2450.299","25.04937","-.----","-0.0345"
"365.77","2455.711","25.04997","-.----","-0.0298","372.36","2442.296","25.05016","-.----","-0.03","367.65","2447.573","25.0502","-.----","-0.0347","390.59","2464.223","25.04987","-.----","-0.0343","368.44","2453.303","25.05017","-.----","-0.0302","362.6","2449.989","25.05088","-.----","-0.0341","347.92","2450.14","25.05019","-.----","-0.0345"
"365.78","2455.6","25.05082","-.----","-0.0298","372.37","2442.32","25.05097","-.----","-0.03","367.66","2447.55","25.05102","-.----","-0.0347","390.6","2464.286","25.0507","-.----","-0.0343","368.45","2453.319","25.051","-.----","-0.0302","362.61","2449.973","25.05169","-.----","-0.0341","347.93","2450.085","25.051","-.----","-0.0345"
"365.79","2455.529","25.05166","-.----","-0.0298","372.38","2442.376","25.05181","-.----","-0.03","367.67","2447.502","25.05184","-.----","-0.0347","390.61","2464.286","25.05154","-.----","-0.0343","368.46","2453.351","25.05182","-.----","-0.0302","362.62","2450.021","25.05252","-.----","-0.0341","347.94","2450.18","25.05182","-.----","-0.0345"
"365.8","2455.552","25.05249","-.----","-0.0298","372.39","2442.4","25.05266","-.----","-0.03","367.68","2447.446","25.05266","-.----","-0.0347","390.62","2464.247","25.05238","-.----","-0.0343","368.47","2453.391","25.05262","-.----","-0.0302","362.63","2450.085","25.05337","-.----","-0.0341","347.95","2450.347","25.05268","-.----","-0.0345"
"365.81","2455.64","25.05332","-.----","-0.0298","372.4","2442.408","25.0535","-.----","-0.03","367.69","2447.43","25.05349","-.----","-0.0347","390.63","2464.223","25.05323","-.----","-0.0343","368.48","2453.399","25.05346","-.----","-0.0302","362.64","2450.085","25.05421","-.----","-0.0341","347.96","2450.434","25.05351","-.----","-0.0345"
"365.82","2455.735","25.05416","-.----","-0.0298","372.41","2442.4","25.05433","-.----","-0.03","367.7","2447.502","25.05434","-.----","-0.0347","390.64","2464.215","25.05407","-.----","-0.0343","368.49","2453.423","25.05431","-.----","-0.0302","362.65","2450.021","25.05504","-.----","-0.0341","347.97","2450.331","25.05436","-.----","-0.0345"
"365.83","2455.767","25.05501","-.----","-0.0298","372.42","2442.4","25.05517","-.----","-0.03","367.71","2447.605","25.05518","-.----","-0.0347","390.65","2464.223","25.05489","-.----","-0.0343","368.5","2453.486","25.05515","-.----","-0.0302","362.66","2449.934","25.05588","-.----","-0.0341","347.98","2450.093","25.0552","-.----","-0.0345"
"365.84","2455.743","25.05584","-.----","-0.0298","372.43","2442.4","25.05601","-.----","-0.03","367.72","2447.605","25.05601","-.----","-0.0347","390.66","2464.239","25.05571","-.----","-0.0343","368.51","2453.518","25.05599","-.----","-0.0302","362.67","2449.878","25.05672","-.----","-0.0341","347.99","2449.862","25.05604","-.----","-0.0345"
"365.85","2455.735","25.05666","-.----","-0.0298","372.44","2442.4","25.05685","-.----","-0.03","367.73","2447.526","25.05685","-.----","-0.0347","390.67","2464.239","25.05652","-.----","-0.0343","368.52","2453.494","25.05682","-.----","-0.0302","362.68","2449.862","25.05757","-.----","-0.0341","348","2449.791","25.05688","-.----","-0.0345"
"365.86","2455.767","25.05747","-.----","-0.0298","372.45","2442.431","25.05768","-.----","-0.03","367.74","2447.478","25.05769","-.----","-0.0347","390.68","2464.223","25.05738","-.----","-0.0343","368.53","2453.446","25.05766","-.----","-0.0302","362.69","2449.902","25.0584","-.----","-0.0341","348.01","2449.862","25.0577","-.----","-0.0345"
"365.87","2455.839","25.0583","-.----","-0.0298","372.46","2442.527","25.0585","-.----","-0.03","367.75","2447.526","25.05854","-.----","-0.0347","390.69","2464.223","25.05822","-.----","-0.0343","368.54","2453.462","25.05851","-.----","-0.0302","362.7","2449.926","25.05922","-.----","-0.0341","348.02","2449.973","25.05852","-.----","-0.0345"
"365.88","2455.886","25.05915","-.----","-0.0298","372.47","2442.638","25.05931","-.----","-0.03","367.76","2447.613","25.05937","-.----","-0.0347","390.7","2464.239","25.05905","-.----","-0.0343","368.55","2453.534","25.05933","-.----","-0.0302","362.71","2449.886","25.06003","-.----","-0.0341","348.03","2450.021","25.05932","-.----","-0.0345"
"365.89","2455.862","25.05999","-.----","-0.0298","372.48","2442.67","25.06014","-.----","-0.03","367.77","2447.661","25.06018","-.----","-0.0347","390.71","2464.271","25.05989","-.----","-0.0343","368.56","2453.589","25.06016","-.----","-0.0302","362.72","2449.814","25.06086","-.----","-0.0341","348.04","2449.997","25.06016","-.----","-0.0345"
"365.9","2455.783","25.06082","-.----","-0.0298","372.49","2442.622","25.06099","-.----","-0.03","367.78","2447.677","25.06099","-.----","-0.0347","390.72","2464.334","25.06072","-.----","-0.0343","368.57","2453.566","25.06096","-.----","-0.0302","362.73","2449.719","25.06171","-.----","-0.0341","348.05","2449.989","25.06102","-.----","-0.0345"
"365.91","2455.711","25.06166","-.----","-0.0298","372.5","2442.567","25.06183","-.----","-0.03","367.79","2447.637","25.06182","-.----","-0.0347","390.73","2464.366","25.06156","-.----","-0.0343","368.58","2453.446","25.06179","-.----","-0.0302","362.74","2449.687","25.06256","-.----","-0.0341","348.06","2450.085","25.06186","-.----","-0.0345"
"365.92","2455.711","25.06249","-.----","-0.0298","372.51","2442.519","25.06266","-.----","-0.03","367.8","2447.605","25.06267","-.----","-0.0347","390.74","2464.342","25.06239","-.----","-0.0343","368.59","2453.343","25.06264","-.----","-0.0302","362.75","2449.719","25.06339","-.----","-0.0341","348.07","2450.212","25.06269","-.----","-0.0345"
"365.93","2455.759","25.06335","-.----","-0.0298","372.52","2442.479","25.0635","-.----","-0.03","367.81","2447.55","25.06351","-.----","-0.0347","390.75","2464.271","25.06321","-.----","-0.0343","368.6","2453.319","25.06348","-.----","-0.0302","362.76","2449.83","25.06422","-.----","-0.0341","348.08","2450.275","25.06352","-.----","-0.0345"
"365.94","2455.791","25.06419","-.----","-0.0298","372.53","2442.447","25.06434","-.----","-0.03","367.82","2447.526","25.06434","-.----","-0.0347","390.76","2464.247","25.06402","-.----","-0.0343","368.61","2453.367","25.06432","-.----","-0.0302","362.77","2449.926","25.06506","-.----","-0.0341","348.09","2450.18","25.06436","-.----","-0.0345"
"365.95","2455.759","25.06501","-.----","-0.0298","372.54","2442.408","25.06519","-.----","-0.03","367.83","2447.526","25.06519","-.----","-0.0347","390.77","2464.286","25.06484","-.----","-0.0343","368.62","2453.446","25.06515","-.----","-0.0302","362.78","2449.973","25.06591","-.----","-0.0341","348.1","2449.958","25.06521","-.----","-0.0345"
"365.96","2455.648","25.06581","-.----","-0.0298","372.55","2442.384","25.06602","-.----","-0.03","367.84","2447.526","25.06602","-.----","-0.0347","390.78","2464.366","25.06569","-.----","-0.0343","368.63","2453.534","25.06599","-.----","-0.0302","362.79","2449.989","25.06674","-.----","-0.0341","348.11","2449.767","25.06604","-.----","-0.0345"
